"","capture_time_in_zone","location_accuracy","species","date","number_of_sp_calling","water_body","habitat","lga_name","state","grid_id","grid_lat","grid_lng","record_sunrise","record_sunset","record_day_length","grid_sunrise","grid_sunset","grid_day_length","fraction","phase","present","year_day","day","year"
"19","2019-04-21 23:20:34 +1000",5,"Austrochaperina fryi","2019-04-21",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-04-21 06:28:32,2019-04-21 18:08:11,11.6608333333333,2019-04-21 06:29:09,2019-04-21 18:08:47,11.6605555555556,0.964929210498064,0.559964566218451,1,"2019_111",111,2019
"20","2019-04-21 23:22:38 +1000",10,"Austrochaperina fryi","2019-04-21",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-04-21 06:28:32,2019-04-21 18:08:11,11.6608333333333,2019-04-21 06:29:09,2019-04-21 18:08:47,11.6605555555556,0.964929210498064,0.559964566218451,1,"2019_111",111,2019
"21","2019-04-21 23:24:29 +1000",5,"Austrochaperina fryi","2019-04-21",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-04-21 06:28:32,2019-04-21 18:08:11,11.6608333333333,2019-04-21 06:29:09,2019-04-21 18:08:47,11.6605555555556,0.964929210498064,0.559964566218451,1,"2019_111",111,2019
"22","2019-05-01 20:44:24 +1000",10,"Austrochaperina fryi","2019-05-01",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-05-01 06:30:54,2019-05-01 18:02:39,11.5291666666667,2019-05-01 06:31:31,2019-05-01 18:03:15,11.5288888888889,0.153435881598804,0.871884024741475,1,"2019_121",121,2019
"23","2019-05-01 20:46:22 +1000",5,"Austrochaperina fryi","2019-05-01",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-05-01 06:30:54,2019-05-01 18:02:39,11.5291666666667,2019-05-01 06:31:31,2019-05-01 18:03:15,11.5288888888889,0.153435881598804,0.871884024741475,1,"2019_121",121,2019
"24","2019-05-19 18:43:03 +1000",5,"Austrochaperina fryi","2019-05-19",2,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-05-19 06:36:22,2019-05-19 17:56:06,11.3288888888889,2019-05-19 06:36:59,2019-05-19 17:56:43,11.3288888888889,0.997922454078456,0.514513626274789,1,"2019_139",139,2019
"25","2019-10-03 19:19:47 +1000",5,"Austrochaperina fryi","2019-10-03",1,"None selected","None selected","Douglas (S)","QLD",4408,-16.25,145.25,2019-10-03 06:01:08,2019-10-03 18:16:39,12.2586111111111,2019-10-03 06:01:44,2019-10-03 18:17:16,12.2588888888889,0.223627173440207,0.156790053006661,1,"2019_276",276,2019
"26","2019-10-03 19:28:07 +1000",5,"Austrochaperina fryi","2019-10-03",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-10-03 06:01:07,2019-10-03 18:16:39,12.2588888888889,2019-10-03 06:01:44,2019-10-03 18:17:16,12.2588888888889,0.223627173440207,0.156790053006661,1,"2019_276",276,2019
"27","2019-10-03 22:27:58 +1000",5,"Austrochaperina fryi","2019-10-03",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-10-03 06:01:07,2019-10-03 18:16:39,12.2588888888889,2019-10-03 06:01:44,2019-10-03 18:17:16,12.2588888888889,0.223627173440207,0.156790053006661,1,"2019_276",276,2019
"28","2019-10-22 23:29:57 +1000",5,"Austrochaperina fryi","2019-10-23",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-10-23 06:47:17,2019-10-23 19:20:40,12.5563888888889,2019-10-23 06:47:53,2019-10-23 19:21:18,12.5569444444444,0.32052883705787,0.808431263446181,1,"2019_296",296,2019
"29","2019-10-23 20:35:27 +1000",5,"Austrochaperina fryi","2019-10-23",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-10-23 06:47:17,2019-10-23 19:20:40,12.5563888888889,2019-10-23 06:47:53,2019-10-23 19:21:18,12.5569444444444,0.32052883705787,0.808431263446181,1,"2019_296",296,2019
"30","2019-10-25 00:33:06 +1000",5,"Austrochaperina fryi","2019-10-25",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-10-25 06:46:10,2019-10-25 19:21:16,12.585,2019-10-25 06:46:46,2019-10-25 19:21:54,12.5855555555556,0.128307481120564,0.883390480020158,1,"2019_298",298,2019
"31","2019-10-29 21:22:26 +1000",10,"Austrochaperina fryi","2019-10-29",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-10-29 06:44:06,2019-10-29 19:22:36,12.6416666666667,2019-10-29 06:44:43,2019-10-29 19:23:13,12.6416666666667,0.012502579038666,0.0356663835817906,1,"2019_302",302,2019
"32","2019-12-10 21:01:38 +1000",10,"Austrochaperina fryi","2019-12-10",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-12-10 06:40:15,2019-12-10 19:44:14,13.0663888888889,2019-12-10 06:40:51,2019-12-10 19:44:52,13.0669444444444,0.943536148333231,0.423632298979813,1,"2019_344",344,2019
"33","2019-12-20 18:57:51 +1000",5,"Austrochaperina fryi","2019-12-20",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-12-20 06:44:03,2019-12-20 19:49:40,13.0936111111111,2019-12-20 06:44:39,2019-12-20 19:50:18,13.0941666666667,0.406336986439896,0.779991042104854,1,"2019_354",354,2019
"34","2019-12-27 22:27:46 +1000",10,"Austrochaperina fryi","2019-12-27",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-12-27 06:47:30,2019-12-27 19:52:57,13.0908333333333,2019-12-27 06:48:06,2019-12-27 19:53:35,13.0913888888889,0.00918222433648125,0.0305485750689607,1,"2019_361",361,2019
"35","2019-12-29 20:37:12 +1000",5,"Austrochaperina fryi","2019-12-29",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2019-12-29 06:48:35,2019-12-29 19:53:47,13.0866666666667,2019-12-29 06:49:11,2019-12-29 19:54:25,13.0872222222222,0.0864452829376721,0.0949918279716043,1,"2019_363",363,2019
"36","2020-01-24 20:16:32 +1000",5,"Austrochaperina fryi","2020-01-24",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-01-24 07:04:02,2020-01-24 19:58:39,12.9102777777778,2020-01-24 07:04:38,2020-01-24 19:59:17,12.9108333333333,0.00598016570046467,0.975360008862651,1,"2020_24",24,2020
"37","2020-01-26 19:11:21 +1000",5.23600006103516,"Austrochaperina fryi","2020-01-26",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-01-26 07:05:10,2020-01-26 19:58:26,12.8877777777778,2020-01-26 07:05:47,2020-01-26 19:59:08,12.8891666666667,0.0157316282782479,0.0400296953000589,1,"2020_26",26,2020
"38","2020-01-26 19:09:17 +1000",48,"Austrochaperina fryi","2020-01-26",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-01-26 07:05:10,2020-01-26 19:58:26,12.8877777777778,2020-01-26 07:05:47,2020-01-26 19:59:08,12.8891666666667,0.0157316282782479,0.0400296953000589,1,"2020_26",26,2020
"39","2020-04-17 18:25:29 +1000",40,"Austrochaperina fryi","2020-04-17",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-04-17 06:27:49,2020-04-17 18:10:12,11.7063888888889,2020-04-17 06:28:29,2020-04-17 18:10:50,11.7058333333333,0.304935322775581,0.813784856808457,1,"2020_108",108,2020
"40","2020-04-20 22:25:57 +1000",10,"Austrochaperina fryi","2020-04-20",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-04-20 06:28:28,2020-04-20 18:08:20,11.6644444444444,2020-04-20 06:29:06,2020-04-20 18:08:57,11.6641666666667,0.0862879220736021,0.905097329553545,1,"2020_111",111,2020
"41","2020-04-26 18:01:43 +1000",10,"Austrochaperina fryi","2020-04-26",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-04-26 06:29:49,2020-04-26 18:04:51,11.5838888888889,2020-04-26 06:30:27,2020-04-26 18:05:28,11.5836111111111,0.0776216527102766,0.0898725636656056,1,"2020_117",117,2020
"42","2020-05-05 20:57:16 +1000",5,"Austrochaperina fryi","2020-05-05",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-05-05 06:32:12,2020-05-05 18:00:28,11.4711111111111,2020-05-05 06:32:49,2020-05-05 18:01:05,11.4711111111111,0.922145515895027,0.409989042171488,1,"2020_126",126,2020
"43","2020-05-06 17:10:31 +1000",5,"Austrochaperina fryi","2020-05-06",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-05-06 06:32:29,2020-05-06 18:00:03,11.4594444444444,2020-05-06 06:33:07,2020-05-06 18:00:40,11.4591666666667,0.972699523188874,0.447163821130469,1,"2020_127",127,2020
"44","2020-05-09 21:03:36 +1000",5,"Austrochaperina fryi","2020-05-09",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-05-09 06:33:23,2020-05-09 17:58:53,11.425,2020-05-09 06:34:01,2020-05-09 17:59:29,11.4244444444444,0.964621729915257,0.560230028674961,1,"2020_130",130,2020
"45","2020-05-12 20:34:43 +1000",10,"Austrochaperina fryi","2020-05-12",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-05-12 06:34:19,2020-05-12 17:57:51,11.3922222222222,2020-05-12 06:34:57,2020-05-12 17:58:27,11.3916666666667,0.754877841938611,0.664867896279198,1,"2020_133",133,2020
"46","2020-04-17 18:30:36 +1000",84.4499969482422,"Austrochaperina fryi","2020-04-17",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-04-17 06:27:48,2020-04-17 18:10:12,11.7066666666667,2020-04-17 06:28:29,2020-04-17 18:10:50,11.7058333333333,0.304935322775581,0.813784856808457,1,"2020_108",108,2020
"47","2020-06-01 20:36:26 +1000",10,"Austrochaperina fryi","2020-06-01",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-06-01 06:41:00,2020-06-01 17:54:19,11.2219444444444,2020-06-01 06:41:38,2020-06-01 17:54:55,11.2213888888889,0.725797131957563,0.324572267671691,1,"2020_153",153,2020
"48","2020-06-16 06:30:28 +1000",5,"Austrochaperina fryi","2020-06-16",1,"Flooded area","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-06-16 06:45:29,2020-06-16 17:55:18,11.1636111111111,2020-06-16 06:46:06,2020-06-16 17:55:54,11.1633333333333,0.254215412895791,0.831788253106922,1,"2020_168",168,2020
"49","2020-08-28 18:34:07 +1000",5,"Austrochaperina fryi","2020-08-28",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-08-28 06:29:05,2020-08-28 18:13:16,11.7363888888889,2020-08-28 06:29:42,2020-08-28 18:13:52,11.7361111111111,0.739309095374906,0.329431090849061,1,"2020_241",241,2020
"50","2020-09-06 21:01:33 +1000",10,"Austrochaperina fryi","2020-09-06",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-09-06 06:22:20,2020-09-06 18:14:15,11.8652777777778,2020-09-06 06:22:57,2020-09-06 18:14:51,11.865,0.867880496386244,0.618412338419971,1,"2020_250",250,2020
"51","2020-11-11 19:12:41 +1000",8.91556121676423,"Austrochaperina fryi","2020-11-11",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2020-11-11 06:39:16,2020-11-11 19:29:17,12.8336111111111,2020-11-11 06:39:02,2020-11-11 19:29:43,12.8447222222222,0.22646384410764,0.842128867335796,1,"2020_316",316,2020
"52","2020-11-11 19:25:06 +1000",11.224722082234,"Austrochaperina fryi","2020-11-11",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2020-11-11 06:39:16,2020-11-11 19:29:19,12.8341666666667,2020-11-11 06:39:02,2020-11-11 19:29:43,12.8447222222222,0.22646384410764,0.842128867335796,1,"2020_316",316,2020
"53","2020-11-21 23:40:29 +1000",5,"Austrochaperina fryi","2020-11-22",1,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2020-11-22 06:37:44,2020-11-22 19:34:12,12.9411111111111,2020-11-22 06:38:20,2020-11-22 19:34:50,12.9416666666667,0.475349505613421,0.242150321856557,1,"2020_327",327,2020
"54","2017-12-15 23:20:30 +1000",15,"Austrochaperina fryi","2017-12-16",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2017-12-16 06:42:28,2017-12-16 19:48:53,13.1069444444444,2017-12-16 06:42:12,2017-12-16 19:49:27,13.1208333333333,0.0463365706797394,0.930940328272477,1,"2017_350",350,2017
"55","2018-01-07 20:49:31 +1000",96,"Austrochaperina fryi","2018-01-07",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:54:00,2018-01-07 19:58:05,13.0680555555556,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"56","2018-01-07 19:30:31 +1000",24,"Austrochaperina fryi","2018-01-07",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"57","2018-01-07 19:13:46 +1000",6,"Austrochaperina fryi","2018-01-07",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:58,2018-01-07 19:58:05,13.0686111111111,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"58","2018-01-07 20:01:44 +1000",16,"Austrochaperina fryi","2018-01-07",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"59","2018-01-07 19:59:39 +1000",48,"Austrochaperina fryi","2018-01-07",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"60","2018-01-07 19:29:10 +1000",64,"Austrochaperina fryi","2018-01-07",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"61","2018-01-07 19:12:34 +1000",32,"Austrochaperina fryi","2018-01-07",2,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:58,2018-01-07 19:58:05,13.0686111111111,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"62","2018-01-17 01:37:46 +1000",2700,"Austrochaperina fryi","2018-01-17",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-17 06:59:46,2018-01-17 19:59:05,12.9886111111111,2018-01-17 06:59:56,2018-01-17 20:00:03,13.0019444444444,0.00033331891537558,0.994188285965808,1,"2018_17",17,2018
"63","2018-01-17 01:46:42 +1000",344.131011962891,"Austrochaperina fryi","2018-01-17",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-17 06:59:44,2018-01-17 19:59:07,12.9897222222222,2018-01-17 06:59:56,2018-01-17 20:00:03,13.0019444444444,0.00033331891537558,0.994188285965808,1,"2018_17",17,2018
"64","2018-02-27 21:28:03 +1000",10,"Austrochaperina fryi","2018-02-27",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-02-27 07:19:20,2018-02-27 19:46:49,12.4580555555556,2018-02-27 07:19:27,2018-02-27 19:47:10,12.4619444444444,0.890182972253918,0.392483592101462,1,"2018_58",58,2018
"65","2018-03-05 20:01:18 +1000",48,"Austrochaperina fryi","2018-03-05",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-03-05 07:20:58,2018-03-05 19:42:53,12.3652777777778,2018-03-05 07:21:03,2018-03-05 19:43:08,12.3680555555556,0.888588717924495,0.60832537322296,1,"2018_64",64,2018
"66","2018-07-18 20:35:19 +1000",10,"Austrochaperina fryi","2018-07-18",2,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2018-07-18 06:48:25,2018-07-18 18:03:28,11.2508333333333,2018-07-18 06:48:22,2018-07-18 18:04:10,11.2633333333333,0.296005422740064,0.183115058119914,1,"2018_199",199,2018
"67","2018-11-27 21:11:24 +1000",64,"Austrochaperina fryi","2018-11-27",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:48,2018-11-27 19:37:51,13.0008333333333,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
"68","2018-12-06 20:57:52 +1000",64,"Austrochaperina fryi","2018-12-06",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-12-06 06:39:17,2018-12-06 19:43:06,13.0636111111111,2018-12-06 06:38:55,2018-12-06 19:43:37,13.0783333333333,0.0164531797062455,0.959057607323525,1,"2018_340",340,2018
"69","2018-12-06 20:51:23 +1000",1004.95001220703,"Austrochaperina fryi","2018-12-06",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-12-06 06:39:17,2018-12-06 19:43:06,13.0636111111111,2018-12-06 06:38:55,2018-12-06 19:43:37,13.0783333333333,0.0164531797062455,0.959057607323525,1,"2018_340",340,2018
"70","2018-12-06 20:50:09 +1000",857.031005859375,"Austrochaperina fryi","2018-12-06",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-12-06 06:39:17,2018-12-06 19:43:06,13.0636111111111,2018-12-06 06:38:55,2018-12-06 19:43:37,13.0783333333333,0.0164531797062455,0.959057607323525,1,"2018_340",340,2018
"71","2018-12-06 20:39:12 +1000",48.015998840332,"Austrochaperina fryi","2018-12-06",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-12-06 06:39:17,2018-12-06 19:43:06,13.0636111111111,2018-12-06 06:38:55,2018-12-06 19:43:37,13.0783333333333,0.0164531797062455,0.959057607323525,1,"2018_340",340,2018
"72","2018-12-06 20:14:07 +1000",8,"Austrochaperina fryi","2018-12-06",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-12-06 06:39:17,2018-12-06 19:43:05,13.0633333333333,2018-12-06 06:38:55,2018-12-06 19:43:37,13.0783333333333,0.0164531797062455,0.959057607323525,1,"2018_340",340,2018
"73","2018-12-06 20:12:17 +1000",8.5019998550415,"Austrochaperina fryi","2018-12-06",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-12-06 06:39:17,2018-12-06 19:43:05,13.0633333333333,2018-12-06 06:38:55,2018-12-06 19:43:37,13.0783333333333,0.0164531797062455,0.959057607323525,1,"2018_340",340,2018
"74","2018-11-27 19:49:50 +1000",64,"Austrochaperina fryi","2018-11-27",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:55,2018-11-27 19:37:47,12.9977777777778,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
"75","2018-11-27 19:27:37 +1000",677.159973144531,"Austrochaperina fryi","2018-11-27",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:55,2018-11-27 19:37:47,12.9977777777778,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
"76","2018-11-27 19:20:04 +1000",48,"Austrochaperina fryi","2018-11-27",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:55,2018-11-27 19:37:47,12.9977777777778,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
"77","2018-11-27 19:18:33 +1000",5.00500011444092,"Austrochaperina fryi","2018-11-27",3,"None selected","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:55,2018-11-27 19:37:47,12.9977777777778,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
