"","capture_time_in_zone","location_accuracy","species","date","number_of_sp_calling","water_body","habitat","lga_name","state","grid_id","grid_lat","grid_lng","record_sunrise","record_sunset","record_day_length","grid_sunrise","grid_sunset","grid_day_length","fraction","phase","present","year_day","day","year"
"11","2017-12-30 22:42:52 +1000",4,"Cophixalus ornatus","2017-12-30",1,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2017-12-30 06:49:19,2017-12-30 19:55:34,13.1041666666667,2017-12-30 06:49:04,2017-12-30 19:55:57,13.1147222222222,0.872861429761021,0.383947846414613,1,"2017_364",364,2017
"12","2018-01-07 22:25:41 +1000",4,"Cophixalus ornatus","2018-01-07",1,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:52,2018-01-07 19:57:57,13.0680555555556,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"13","2018-01-07 22:18:44 +1000",6,"Cophixalus ornatus","2018-01-07",1,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:52,2018-01-07 19:57:57,13.0680555555556,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"14","2018-01-07 22:30:00 +1000",8,"Cophixalus ornatus","2018-01-07",1,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:52,2018-01-07 19:57:57,13.0680555555556,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"15","2018-01-07 21:54:16 +1000",12,"Cophixalus ornatus","2018-01-07",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:55,2018-01-07 19:58:00,13.0680555555556,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"16","2018-01-07 21:37:05 +1000",8,"Cophixalus ornatus","2018-01-07",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:56,2018-01-07 19:58:03,13.0686111111111,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"17","2018-01-07 21:18:24 +1000",6,"Cophixalus ornatus","2018-01-07",4,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"18","2018-01-07 20:49:31 +1000",96,"Cophixalus ornatus","2018-01-07",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:54:00,2018-01-07 19:58:05,13.0680555555556,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"19","2018-01-07 19:39:36 +1000",192,"Cophixalus ornatus","2018-01-07",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"20","2018-01-07 20:25:33 +1000",64,"Cophixalus ornatus","2018-01-07",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:54:00,2018-01-07 19:58:05,13.0680555555556,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"21","2018-01-07 20:20:35 +1000",96,"Cophixalus ornatus","2018-01-07",3,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:54:00,2018-01-07 19:58:05,13.0680555555556,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"22","2018-01-07 20:01:44 +1000",16,"Cophixalus ornatus","2018-01-07",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"23","2018-01-07 19:59:39 +1000",48,"Cophixalus ornatus","2018-01-07",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"24","2018-01-07 19:48:21 +1000",6,"Cophixalus ornatus","2018-01-07",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"25","2018-01-07 19:46:33 +1000",64,"Cophixalus ornatus","2018-01-07",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"26","2018-01-07 19:37:38 +1000",250,"Cophixalus ornatus","2018-01-07",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"27","2018-01-09 23:03:07 +1000",6,"Cophixalus ornatus","2018-01-10",5,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-10 06:55:50,2018-01-10 19:58:45,13.0486111111111,2018-01-10 06:55:37,2018-01-10 19:59:08,13.0586111111111,0.400124858965443,0.782006546089156,1,"2018_10",10,2018
"28","2018-01-09 22:06:55 +1000",48,"Cophixalus ornatus","2018-01-09",1,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-09 06:55:13,2018-01-09 19:58:33,13.0555555555556,2018-01-09 06:55:00,2018-01-09 19:58:56,13.0655555555556,0.502632096547407,0.749162173777938,1,"2018_9",9,2018
"29","2018-01-17 00:27:07 +1000",8,"Cophixalus ornatus","2018-01-17",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-17 07:00:03,2018-01-17 19:59:38,12.9930555555556,2018-01-17 06:59:56,2018-01-17 20:00:03,13.0019444444444,0.00033331891537558,0.994188285965808,1,"2018_17",17,2018
"30","2018-01-17 00:25:03 +1000",4,"Cophixalus ornatus","2018-01-17",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-17 07:00:03,2018-01-17 19:59:38,12.9930555555556,2018-01-17 06:59:56,2018-01-17 20:00:03,13.0019444444444,0.00033331891537558,0.994188285965808,1,"2018_17",17,2018
"31","2018-01-17 00:23:18 +1000",6,"Cophixalus ornatus","2018-01-17",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-17 07:00:03,2018-01-17 19:59:38,12.9930555555556,2018-01-17 06:59:56,2018-01-17 20:00:03,13.0019444444444,0.00033331891537558,0.994188285965808,1,"2018_17",17,2018
"32","2018-01-17 22:04:41 +1000",23.3040008544922,"Cophixalus ornatus","2018-01-17",1,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2018-01-17 06:58:06,2018-01-17 19:59:59,13.0313888888889,2018-01-17 06:59:05,2018-01-17 20:00:54,13.0302777777778,0.00033331891537558,0.994188285965808,1,"2018_17",17,2018
"33","2018-01-21 20:14:39 +1000",20.8999996185303,"Cophixalus ornatus","2018-01-21",2,"Small pond","Natural area","Tablelands (R)","QLD",4474,-17.25,145.75,2018-01-21 06:59:56,2018-01-21 19:59:28,12.9922222222222,2018-01-21 06:59:33,2018-01-21 19:58:58,12.9902777777778,0.138367502126801,0.121320259304088,1,"2018_21",21,2018
"34","2018-01-27 21:52:53 +1000",4,"Cophixalus ornatus","2018-01-27",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-27 07:06:04,2018-01-27 19:59:24,12.8888888888889,2018-01-27 07:05:54,2018-01-27 19:59:44,12.8972222222222,0.745049697566038,0.33151976315911,1,"2018_27",27,2018
"35","2018-01-27 21:13:41 +1000",8,"Cophixalus ornatus","2018-01-27",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-27 07:06:04,2018-01-27 19:59:24,12.8888888888889,2018-01-27 07:05:54,2018-01-27 19:59:44,12.8972222222222,0.745049697566038,0.33151976315911,1,"2018_27",27,2018
"36","2018-02-08 19:50:29 +1000",20,"Cophixalus ornatus","2018-02-08",2,"Small pond","Rural","Tablelands (R)","QLD",4474,-17.25,145.75,2018-02-08 07:09:59,2018-02-08 19:55:53,12.765,2018-02-08 07:09:35,2018-02-08 19:55:24,12.7636111111111,0.471948907642823,0.758933630568415,1,"2018_39",39,2018
"37","2018-01-24 20:08:54 +1000",4,"Cophixalus ornatus","2018-01-24",2,"None selected","None selected","Tablelands (R)","QLD",4474,-17.25,145.75,2018-01-24 07:01:46,2018-01-24 19:59:19,12.9591666666667,2018-01-24 07:01:22,2018-01-24 19:58:49,12.9575,0.415529996741664,0.222982792991509,1,"2018_24",24,2018
"38","2018-02-27 21:28:03 +1000",10,"Cophixalus ornatus","2018-02-27",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-02-27 07:19:20,2018-02-27 19:46:49,12.4580555555556,2018-02-27 07:19:27,2018-02-27 19:47:10,12.4619444444444,0.890182972253918,0.392483592101462,1,"2018_58",58,2018
"39","2018-03-23 21:26:35 +1000",65,"Cophixalus ornatus","2018-03-23",1,"No visible water bodies","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2018-03-23 07:23:36,2018-03-23 19:28:30,12.0816666666667,2018-03-23 07:24:33,2018-03-23 19:29:27,12.0816666666667,0.318985034832058,0.191041907116785,1,"2018_82",82,2018
"40","2017-12-04 21:58:49 +1000",165,"Cophixalus ornatus","2017-12-04",2,"No visible water bodies","Rural","Mareeba (S)","QLD",4475,-16.75,145.75,2017-12-04 06:36:44,2017-12-04 19:41:21,13.0769444444444,2017-12-04 06:36:33,2017-12-04 19:40:35,13.0672222222222,0.997123759213139,0.5170793428545,1,"2017_338",338,2017
"41","2018-01-23 19:33:13 +1000",65,"Cophixalus ornatus","2018-01-23",2,"None selected","Natural area","Tablelands (R)","QLD",4474,-17.25,145.75,2018-01-23 07:01:10,2018-01-23 19:59:24,12.9705555555556,2018-01-23 07:00:46,2018-01-23 19:58:53,12.9686111111111,0.31090915299018,0.188274727794638,1,"2018_23",23,2018
"42","2018-02-26 22:31:07 +1000",5,"Cophixalus ornatus","2018-02-26",1,"No visible water bodies","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2018-02-26 07:17:50,2018-02-26 19:47:13,12.4897222222222,2018-02-26 07:18:48,2018-02-26 19:48:09,12.4891666666667,0.805844643125283,0.354754860672503,1,"2018_57",57,2018
"43","2018-03-04 22:14:31 +1000",5,"Cophixalus ornatus","2018-03-04",1,"No visible water bodies","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2018-03-04 07:19:35,2018-03-04 19:43:09,12.3927777777778,2018-03-04 07:20:32,2018-03-04 19:44:05,12.3925,0.946199586427497,0.574510301369265,1,"2018_63",63,2018
"44","2018-01-16 19:35:10 +1000",5,"Cophixalus ornatus","2018-01-16",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4475,-16.75,145.75,2018-01-16 06:57:39,2018-01-16 19:58:34,13.0152777777778,2018-01-16 06:57:19,2018-01-16 19:57:58,13.0108333333333,0.0116279629783065,0.965608808757067,1,"2018_16",16,2018
"45","2018-09-22 23:06:47 +1000",12,"Cophixalus ornatus","2018-09-22",1,"No visible water bodies","Natural area","Mareeba (S)","QLD",4475,-16.75,145.75,2018-09-22 06:08:52,2018-09-22 18:14:36,12.0955555555556,2018-09-22 06:08:24,2018-09-22 18:14:09,12.0958333333333,0.906396304371504,0.401026892056006,1,"2018_265",265,2018
"46","2018-03-22 18:43:19 +1000",1400,"Cophixalus ornatus","2018-03-22",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4475,-16.75,145.75,2018-03-22 07:22:48,2018-03-22 19:28:42,12.0983333333333,2018-03-22 07:22:22,2018-03-22 19:28:16,12.0983333333333,0.216939467781145,0.154221732525335,1,"2018_81",81,2018
"47","2018-11-10 03:44:19 +1000",104.099998474121,"Cophixalus ornatus","2018-11-10",1,"No visible water bodies","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2018-11-10 06:37:49,2018-11-10 19:28:48,12.8497222222222,2018-11-10 06:38:45,2018-11-10 19:29:40,12.8486111111111,0.0638821020368817,0.081334716374737,1,"2018_314",314,2018
"48","2018-11-11 19:33:23 +1000",6.17700004577637,"Cophixalus ornatus","2018-11-11",1,"No visible water bodies","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2018-11-11 06:37:32,2018-11-11 19:29:18,12.8627777777778,2018-11-11 06:38:28,2018-11-11 19:30:10,12.8616666666667,0.119678275656079,0.112441789488908,1,"2018_315",315,2018
"49","2018-11-16 20:53:29 +1000",16,"Cophixalus ornatus","2018-11-16",1,"No visible water bodies","Other","Tablelands (R)","QLD",4474,-17.25,145.75,2018-11-16 06:35:48,2018-11-16 19:31:17,12.9247222222222,2018-11-16 06:35:22,2018-11-16 19:30:48,12.9238888888889,0.541000206287642,0.263065441141,1,"2018_320",320,2018
"50","2018-11-20 21:47:40 +1000",30.5659999847412,"Cophixalus ornatus","2018-11-20",1,"No visible water bodies","Other","Tablelands (R)","QLD",4474,-17.25,145.75,2018-11-20 06:35:17,2018-11-20 19:33:31,12.9705555555556,2018-11-20 06:34:51,2018-11-20 19:33:02,12.9697222222222,0.878040104668999,0.386444016101456,1,"2018_324",324,2018
"51","2018-11-22 18:46:48 +1000",18.988000869751,"Cophixalus ornatus","2018-11-22",1,"None selected","None selected","Tablelands (R)","QLD",4474,-17.25,145.75,2018-11-22 06:35:09,2018-11-22 19:34:40,12.9919444444444,2018-11-22 06:34:43,2018-11-22 19:34:11,12.9911111111111,0.977340534865705,0.451901791444425,1,"2018_326",326,2018
"52","2018-11-23 21:30:01 +1100",53.898998260498,"Cophixalus ornatus","2018-11-23",1,"None selected","None selected","Tablelands (R)","QLD",4474,-17.25,145.75,2018-11-23 06:35:06,2018-11-23 19:35:15,13.0025,2018-11-23 06:34:41,2018-11-23 19:34:46,13.0013888888889,0.997253525233596,0.483310745750351,1,"2018_327",327,2018
"53","2018-12-04 19:49:14 +1000",165,"Cophixalus ornatus","2018-12-04",2,"No visible water bodies","Rural","Tablelands (R)","QLD",4474,-17.25,145.75,2018-12-04 06:35:57,2018-12-04 19:41:51,13.0983333333333,2018-12-04 06:35:35,2018-12-04 19:41:20,13.0958333333333,0.110439381909343,0.892167185792745,1,"2018_338",338,2018
"54","2018-11-27 21:34:02 +1000",12,"Cophixalus ornatus","2018-11-27",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:44,2018-11-27 19:37:52,13.0022222222222,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
"55","2018-11-27 21:22:40 +1000",1088.89001464844,"Cophixalus ornatus","2018-11-27",4,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:48,2018-11-27 19:37:51,13.0008333333333,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
"56","2018-11-27 21:11:24 +1000",64,"Cophixalus ornatus","2018-11-27",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:48,2018-11-27 19:37:51,13.0008333333333,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
"57","2018-11-27 20:36:27 +1000",9.62600040435791,"Cophixalus ornatus","2018-11-27",6,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:51,2018-11-27 19:37:47,12.9988888888889,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
"58","2018-11-27 20:31:50 +1000",3.61400008201599,"Cophixalus ornatus","2018-11-27",5,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:51,2018-11-27 19:37:47,12.9988888888889,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
"59","2018-11-27 20:30:34 +1000",3.69600009918213,"Cophixalus ornatus","2018-11-27",5,"Large pond","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:51,2018-11-27 19:37:47,12.9988888888889,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
"60","2018-11-27 20:24:11 +1000",3.67499995231628,"Cophixalus ornatus","2018-11-27",4,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:52,2018-11-27 19:37:47,12.9986111111111,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
"61","2018-11-05 19:18:59 +1000",56.310001373291,"Cophixalus ornatus","2018-11-05",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-05 06:41:10,2018-11-05 19:26:23,12.7536111111111,2018-11-05 06:41:03,2018-11-05 19:26:40,12.7602777777778,0.0786429785246066,0.909521765024819,1,"2018_309",309,2018
"62","2018-12-05 18:52:59 +1000",171.60400390625,"Cophixalus ornatus","2018-12-05",1,"None selected","Other","Tablelands (R)","QLD",4474,-17.25,145.75,2018-12-05 06:36:12,2018-12-05 19:42:25,13.1036111111111,2018-12-05 06:35:47,2018-12-05 19:41:56,13.1025,0.0527259419059801,0.926251237827872,1,"2018_339",339,2018
"63","2018-12-09 21:23:54 +1000",323.919006347656,"Cophixalus ornatus","2018-12-09",2,"None selected","Other","Tablelands (R)","QLD",4474,-17.25,145.75,2018-12-09 06:37:11,2018-12-09 19:44:48,13.1269444444444,2018-12-09 06:36:46,2018-12-09 19:44:18,13.1255555555556,0.0320589980808007,0.0573024746349566,1,"2018_343",343,2018
"64","2017-11-28 20:53:38 +1000",64,"Cophixalus ornatus","2017-11-28",2,"Small pond","Rural","Tablelands (R)","QLD",4474,-17.25,145.75,2017-11-28 06:35:14,2017-11-28 19:38:22,13.0522222222222,2017-11-28 06:34:49,2017-11-28 19:37:53,13.0511111111111,0.643964601726627,0.296483391654063,1,"2017_332",332,2017
"65","2019-01-23 20:47:52 +1000",16,"Cophixalus ornatus","2019-01-23",2,"None selected","None selected","Tablelands (R)","QLD",4474,-17.25,145.75,2019-01-23 07:01:03,2019-01-23 19:59:23,12.9722222222222,2019-01-23 07:00:37,2019-01-23 19:58:54,12.9713888888889,0.955819349411384,0.567408891699165,1,"2019_23",23,2019
"66","2019-01-24 20:00:04 +1000",12.5109996795654,"Cophixalus ornatus","2019-01-24",1,"None selected","Other","Tablelands (R)","QLD",4474,-17.25,145.75,2019-01-24 07:01:39,2019-01-24 19:59:19,12.9611111111111,2019-01-24 07:01:13,2019-01-24 19:58:50,12.9602777777778,0.895063389707356,0.605007331098344,1,"2019_24",24,2019
"67","2019-01-24 20:43:11 +1000",28.3400001525879,"Cophixalus ornatus","2019-01-24",2,"None selected","Other","Tablelands (R)","QLD",4474,-17.25,145.75,2019-01-24 07:01:39,2019-01-24 19:59:19,12.9611111111111,2019-01-24 07:01:13,2019-01-24 19:58:50,12.9602777777778,0.895063389707356,0.605007331098344,1,"2019_24",24,2019
"68","2019-02-05 21:47:31 +1000",21.7315816000676,"Cophixalus ornatus","2019-02-05",1,"No visible water bodies","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-02-05 07:08:58,2019-02-05 19:57:35,12.8102777777778,2019-02-05 07:09:57,2019-02-05 19:58:30,12.8091666666667,0.000540415257179128,0.00740036349994311,1,"2019_36",36,2019
"69","2019-03-17 23:03:21 +1000",165,"Cophixalus ornatus","2019-03-18",2,"Small pond","Backyard/Suburbia","Mareeba (S)","QLD",4475,-16.75,145.75,2019-03-18 07:22:05,2019-03-18 19:32:03,12.1661111111111,2019-03-18 07:21:39,2019-03-18 19:31:37,12.1661111111111,0.881678495746572,0.388225120449132,1,"2019_77",77,2019
"70","2019-03-29 18:41:23 +1000",65,"Cophixalus ornatus","2019-03-29",1,"No visible water bodies","Backyard/Suburbia","Mareeba (S)","QLD",4475,-16.75,145.75,2019-03-29 07:23:53,2019-03-29 19:23:23,11.9916666666667,2019-03-29 07:23:26,2019-03-29 19:22:57,11.9919444444444,0.423709642799516,0.774379201321067,1,"2019_88",88,2019
"71","2019-04-01 22:32:48 +1000",165,"Cophixalus ornatus","2019-04-01",2,"Small pond","Backyard/Suburbia","Mareeba (S)","QLD",4475,-16.75,145.75,2019-04-01 07:24:22,2019-04-01 19:21:02,11.9444444444444,2019-04-01 07:23:54,2019-04-01 19:20:37,11.9452777777778,0.168798128516296,0.865231818247836,1,"2019_91",91,2019
"72","2019-04-04 20:21:50 +1000",38.8940010070801,"Cophixalus ornatus","2019-04-04",1,"Small pond","Rural","Mareeba (S)","QLD",4475,-16.75,145.75,2019-04-04 07:24:51,2019-04-04 19:18:44,11.8980555555556,2019-04-04 07:24:23,2019-04-04 19:18:18,11.8986111111111,0.0208111205904327,0.953919641663793,1,"2019_94",94,2019
"73","2019-10-03 19:24:10 +1000",16,"Cophixalus ornatus","2019-10-03",1,"None selected","Backyard/Suburbia","Tablelands (R)","QLD",4474,-17.25,145.75,2019-10-03 05:59:53,2019-10-03 18:16:02,12.2691666666667,2019-10-03 05:59:26,2019-10-03 18:15:34,12.2688888888889,0.223627173440207,0.156790053006661,1,"2019_276",276,2019
"74","2019-10-03 19:39:51 +1000",65,"Cophixalus ornatus","2019-10-03",2,"Small pond","Rural","Mareeba (S)","QLD",4475,-16.75,145.75,2019-10-03 06:00:01,2019-10-03 18:15:52,12.2641666666667,2019-10-03 05:59:35,2019-10-03 18:15:25,12.2638888888889,0.223627173440207,0.156790053006661,1,"2019_276",276,2019
"75","2019-10-21 19:16:26 +1000",33.185001373291,"Cophixalus ornatus","2019-10-21",1,"No visible water bodies","Other","Tablelands (R)","QLD",4474,-17.25,145.75,2019-10-21 06:46:41,2019-10-21 19:20:02,12.5558333333333,2019-10-21 06:46:14,2019-10-21 19:19:33,12.5552777777778,0.547892764833817,0.734731851289301,1,"2019_294",294,2019
"76","2019-10-24 23:33:05 +1000",18.7600002288818,"Cophixalus ornatus","2019-10-25",1,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-25 06:46:22,2019-10-25 19:22:08,12.5961111111111,2019-10-25 06:46:18,2019-10-25 19:22:22,12.6011111111111,0.128307481120564,0.883390480020158,1,"2019_298",298,2019
