"","capture_time_in_zone","location_accuracy","species","date","number_of_sp_calling","water_body","habitat","lga_name","state","grid_id","grid_lat","grid_lng","record_sunrise","record_sunset","record_day_length","grid_sunrise","grid_sunset","grid_day_length","fraction","phase","present","year_day","day","year"
"11","2018-03-05 20:19:59 +1000",10,"Cophixalus aenigma","2018-03-05",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-03-05 07:20:58,2018-03-05 19:42:54,12.3655555555556,2018-03-05 07:21:03,2018-03-05 19:43:08,12.3680555555556,0.888588717924495,0.60832537322296,1,"2018_64",64,2018
"12","2018-03-17 21:40:10 +1000",10,"Cophixalus aenigma","2018-03-17",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-03-17 07:23:28,2018-03-17 19:34:05,12.1769444444444,2018-03-17 07:23:32,2018-03-17 19:34:11,12.1775,0.00486557664597659,0.977778667458844,1,"2018_76",76,2018
"13","2018-03-17 21:38:48 +1000",10,"Cophixalus aenigma","2018-03-17",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-03-17 07:23:28,2018-03-17 19:34:05,12.1769444444444,2018-03-17 07:23:32,2018-03-17 19:34:11,12.1775,0.00486557664597659,0.977778667458844,1,"2018_76",76,2018
"14","2018-12-06 20:04:35 +1000",17.9249992370605,"Cophixalus aenigma","2018-12-06",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-12-06 06:39:17,2018-12-06 19:43:05,13.0633333333333,2018-12-06 06:38:55,2018-12-06 19:43:37,13.0783333333333,0.0164531797062455,0.959057607323525,1,"2018_340",340,2018
"15","2018-12-06 20:06:29 +1000",29.1229991912842,"Cophixalus aenigma","2018-12-06",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-12-06 06:39:17,2018-12-06 19:43:05,13.0633333333333,2018-12-06 06:38:55,2018-12-06 19:43:37,13.0783333333333,0.0164531797062455,0.959057607323525,1,"2018_340",340,2018
"16","2018-11-27 17:49:51 +1000",5.07100009918213,"Cophixalus aenigma","2018-11-27",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:55,2018-11-27 19:37:46,12.9975,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
"17","2018-11-23 20:41:19 +1000",8.30300045013428,"Cophixalus aenigma","2018-11-23",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-23 06:37:49,2018-11-23 19:35:28,12.9608333333333,2018-11-23 06:37:30,2018-11-23 19:35:57,12.9741666666667,0.997253525233596,0.483310745750351,1,"2018_327",327,2018
"18","2018-11-23 20:34:32 +1000",64,"Cophixalus aenigma","2018-11-23",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-23 06:37:49,2018-11-23 19:35:29,12.9611111111111,2018-11-23 06:37:30,2018-11-23 19:35:57,12.9741666666667,0.997253525233596,0.483310745750351,1,"2018_327",327,2018
"19","2018-11-23 20:33:04 +1000",1003.5,"Cophixalus aenigma","2018-11-23",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-23 06:37:49,2018-11-23 19:35:28,12.9608333333333,2018-11-23 06:37:30,2018-11-23 19:35:57,12.9741666666667,0.997253525233596,0.483310745750351,1,"2018_327",327,2018
"20","2018-11-23 20:31:18 +1000",64,"Cophixalus aenigma","2018-11-23",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-23 06:37:49,2018-11-23 19:35:28,12.9608333333333,2018-11-23 06:37:30,2018-11-23 19:35:57,12.9741666666667,0.997253525233596,0.483310745750351,1,"2018_327",327,2018
"21","2018-11-23 20:22:53 +1000",3.65599989891052,"Cophixalus aenigma","2018-11-23",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-23 06:37:49,2018-11-23 19:35:28,12.9608333333333,2018-11-23 06:37:30,2018-11-23 19:35:57,12.9741666666667,0.997253525233596,0.483310745750351,1,"2018_327",327,2018
"22","2018-11-23 19:03:22 +1000",12,"Cophixalus aenigma","2018-11-23",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-23 06:37:49,2018-11-23 19:35:28,12.9608333333333,2018-11-23 06:37:30,2018-11-23 19:35:57,12.9741666666667,0.997253525233596,0.483310745750351,1,"2018_327",327,2018
"23","2018-11-13 18:49:39 +1000",25.8229999542236,"Cophixalus aenigma","2018-11-13",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-13 06:38:56,2018-11-13 19:30:04,12.8522222222222,2018-11-13 06:38:41,2018-11-13 19:30:29,12.8633333333333,0.268379443945337,0.173343196898797,1,"2018_317",317,2018
"24","2018-11-13 18:48:23 +1000",25.8229999542236,"Cophixalus aenigma","2018-11-13",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-13 06:38:56,2018-11-13 19:30:04,12.8522222222222,2018-11-13 06:38:41,2018-11-13 19:30:29,12.8633333333333,0.268379443945337,0.173343196898797,1,"2018_317",317,2018
"25","2018-11-13 18:47:09 +1000",4.15700006484985,"Cophixalus aenigma","2018-11-13",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-13 06:38:56,2018-11-13 19:30:04,12.8522222222222,2018-11-13 06:38:41,2018-11-13 19:30:29,12.8633333333333,0.268379443945337,0.173343196898797,1,"2018_317",317,2018
"26","2018-10-21 04:17:10 +1000",3.90000009536743,"Cophixalus aenigma","2018-10-21",2,"Stream or creek","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2018-10-21 06:48:30,2018-10-21 19:20:15,12.5291666666667,2018-10-21 06:48:54,2018-10-21 19:20:48,12.5316666666667,0.859867522752949,0.377868360099654,1,"2018_294",294,2018
"27","2018-10-21 04:11:16 +1000",48,"Cophixalus aenigma","2018-10-21",2,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2018-10-21 06:48:30,2018-10-21 19:20:15,12.5291666666667,2018-10-21 06:48:54,2018-10-21 19:20:48,12.5316666666667,0.859867522752949,0.377868360099654,1,"2018_294",294,2018
"28","2018-10-21 02:15:31 +1000",400,"Cophixalus aenigma","2018-10-21",2,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2018-10-21 06:48:30,2018-10-21 19:20:15,12.5291666666667,2018-10-21 06:48:54,2018-10-21 19:20:48,12.5316666666667,0.859867522752949,0.377868360099654,1,"2018_294",294,2018
"29","2018-10-20 22:05:49 +1000",48,"Cophixalus aenigma","2018-10-20",2,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2018-10-20 06:49:06,2018-10-20 19:20:00,12.515,2018-10-20 06:49:31,2018-10-20 19:20:32,12.5169444444444,0.787897497890253,0.347653681289158,1,"2018_293",293,2018
"30","2018-10-20 19:39:11 +1000",250,"Cophixalus aenigma","2018-10-20",2,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2018-10-20 06:49:06,2018-10-20 19:19:59,12.5147222222222,2018-10-20 06:49:31,2018-10-20 19:20:32,12.5169444444444,0.787897497890253,0.347653681289158,1,"2018_293",293,2018
"31","2018-10-20 19:00:16 +1000",3.03600001335144,"Cophixalus aenigma","2018-10-20",2,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2018-10-20 06:49:06,2018-10-20 19:19:59,12.5147222222222,2018-10-20 06:49:31,2018-10-20 19:20:32,12.5169444444444,0.787897497890253,0.347653681289158,1,"2018_293",293,2018
"32","2018-10-20 18:52:52 +1000",3,"Cophixalus aenigma","2018-10-20",2,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2018-10-20 06:49:06,2018-10-20 19:20:00,12.515,2018-10-20 06:49:31,2018-10-20 19:20:32,12.5169444444444,0.787897497890253,0.347653681289158,1,"2018_293",293,2018
"33","2018-10-20 18:13:20 +1000",47.4959983825684,"Cophixalus aenigma","2018-10-20",2,"No visible water bodies","Natural area","Douglas (S)","QLD",4408,-16.25,145.25,2018-10-20 06:49:06,2018-10-20 19:20:00,12.515,2018-10-20 06:49:31,2018-10-20 19:20:32,12.5169444444444,0.787897497890253,0.347653681289158,1,"2018_293",293,2018
"34","2018-10-14 20:21:18 +1000",64,"Cophixalus aenigma","2018-10-14",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018
"35","2018-10-14 20:20:04 +1000",64,"Cophixalus aenigma","2018-10-14",2,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018
"36","2018-10-14 20:18:00 +1000",64,"Cophixalus aenigma","2018-10-14",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018
"37","2018-10-14 20:15:46 +1000",33.9020004272461,"Cophixalus aenigma","2018-10-14",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018
"38","2018-10-14 20:08:13 +1000",48,"Cophixalus aenigma","2018-10-14",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018
"39","2018-10-14 19:52:01 +1000",64,"Cophixalus aenigma","2018-10-14",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018
"40","2018-10-14 19:50:06 +1000",26.5839996337891,"Cophixalus aenigma","2018-10-14",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018
"41","2019-10-24 23:00:21 +1000",16.3549995422363,"Cophixalus aenigma","2019-10-25",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-25 06:46:23,2019-10-25 19:22:05,12.595,2019-10-25 06:46:18,2019-10-25 19:22:22,12.6011111111111,0.128307481120564,0.883390480020158,1,"2019_298",298,2019
"42","2019-10-24 22:57:47 +1000",4.82399988174438,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:46:56,2019-10-24 19:21:46,12.5805555555556,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"43","2019-10-24 22:55:43 +1000",6.16400003433228,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:46:56,2019-10-24 19:21:46,12.5805555555556,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"44","2019-10-24 22:52:47 +1000",6.07399988174438,"Cophixalus aenigma","2019-10-24",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:46:56,2019-10-24 19:21:46,12.5805555555556,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"45","2019-10-24 22:51:32 +1000",20.3680000305176,"Cophixalus aenigma","2019-10-24",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:46:56,2019-10-24 19:21:46,12.5805555555556,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"46","2019-10-24 22:14:03 +1000",9.64799976348877,"Cophixalus aenigma","2019-10-24",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:46:58,2019-10-24 19:21:43,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"47","2019-10-24 22:06:57 +1000",6.25299978256226,"Cophixalus aenigma","2019-10-24",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:46:58,2019-10-24 19:21:43,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"48","2019-10-24 20:33:39 +1000",9.11200046539307,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:44,12.5788888888889,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"49","2019-10-24 20:31:55 +1000",6.78900003433228,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:44,12.5788888888889,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"50","2019-10-24 20:30:23 +1000",17.1520004272461,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:44,12.5788888888889,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"51","2019-10-24 18:49:23 +1000",3.97699999809265,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:45,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"52","2019-10-24 18:45:23 +1000",20.3680000305176,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:45,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"53","2019-10-24 18:39:22 +1000",6.96799993515015,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:45,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"54","2019-10-24 18:37:31 +1000",4.28800010681152,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:45,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"55","2019-10-24 18:35:37 +1000",5.3600001335144,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:45,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"56","2019-10-24 18:32:25 +1000",21.4400005340576,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:45,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019
"57","2019-10-25 18:25:40 +1000",2570.7099609375,"Cophixalus aenigma","2019-10-25",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-25 06:46:27,2019-10-25 19:22:04,12.5936111111111,2019-10-25 06:46:18,2019-10-25 19:22:22,12.6011111111111,0.128307481120564,0.883390480020158,1,"2019_298",298,2019
"58","2019-10-25 18:30:24 +1000",16,"Cophixalus aenigma","2019-10-25",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-25 06:46:27,2019-10-25 19:22:04,12.5936111111111,2019-10-25 06:46:18,2019-10-25 19:22:22,12.6011111111111,0.128307481120564,0.883390480020158,1,"2019_298",298,2019
"59","2019-10-25 18:28:51 +1000",1584.30004882812,"Cophixalus aenigma","2019-10-25",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-25 06:46:27,2019-10-25 19:22:04,12.5936111111111,2019-10-25 06:46:18,2019-10-25 19:22:22,12.6011111111111,0.128307481120564,0.883390480020158,1,"2019_298",298,2019
"60","2019-12-08 20:44:33 +1000",16.0799999237061,"Cophixalus aenigma","2019-12-08",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-12-08 06:39:41,2019-12-08 19:44:06,13.0736111111111,2019-12-08 06:39:21,2019-12-08 19:44:38,13.0880555555556,0.822650600779802,0.361634061900258,1,"2019_342",342,2019
"61","2020-11-11 18:45:05 +1000",24.8352910210374,"Cophixalus aenigma","2020-11-11",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2020-11-11 06:39:18,2020-11-11 19:29:18,12.8333333333333,2020-11-11 06:39:02,2020-11-11 19:29:43,12.8447222222222,0.22646384410764,0.842128867335796,1,"2020_316",316,2020
"62","2020-11-11 19:04:11 +1000",25.7199937994558,"Cophixalus aenigma","2020-11-11",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2020-11-11 06:39:16,2020-11-11 19:29:17,12.8336111111111,2020-11-11 06:39:02,2020-11-11 19:29:43,12.8447222222222,0.22646384410764,0.842128867335796,1,"2020_316",316,2020
"63","2020-11-11 19:12:41 +1000",8.91556121676423,"Cophixalus aenigma","2020-11-11",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2020-11-11 06:39:16,2020-11-11 19:29:17,12.8336111111111,2020-11-11 06:39:02,2020-11-11 19:29:43,12.8447222222222,0.22646384410764,0.842128867335796,1,"2020_316",316,2020
"64","2020-11-11 19:25:06 +1000",11.224722082234,"Cophixalus aenigma","2020-11-11",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2020-11-11 06:39:16,2020-11-11 19:29:19,12.8341666666667,2020-11-11 06:39:02,2020-11-11 19:29:43,12.8447222222222,0.22646384410764,0.842128867335796,1,"2020_316",316,2020
"65","2017-12-15 23:20:30 +1000",15,"Cophixalus aenigma","2017-12-16",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2017-12-16 06:42:28,2017-12-16 19:48:53,13.1069444444444,2017-12-16 06:42:12,2017-12-16 19:49:27,13.1208333333333,0.0463365706797394,0.930940328272477,1,"2017_350",350,2017
"66","2018-01-07 20:49:31 +1000",96,"Cophixalus aenigma","2018-01-07",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:54:00,2018-01-07 19:58:05,13.0680555555556,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"67","2018-01-07 19:30:31 +1000",24,"Cophixalus aenigma","2018-01-07",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"68","2018-01-07 20:01:44 +1000",16,"Cophixalus aenigma","2018-01-07",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"69","2018-01-07 19:59:39 +1000",48,"Cophixalus aenigma","2018-01-07",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"70","2018-01-07 19:29:10 +1000",64,"Cophixalus aenigma","2018-01-07",3,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-01-07 06:53:59,2018-01-07 19:58:05,13.0683333333333,2018-01-07 06:53:47,2018-01-07 19:58:28,13.0780555555556,0.710989850429822,0.680667673580828,1,"2018_7",7,2018
"71","2018-03-05 20:01:18 +1000",48,"Cophixalus aenigma","2018-03-05",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-03-05 07:20:58,2018-03-05 19:42:53,12.3652777777778,2018-03-05 07:21:03,2018-03-05 19:43:08,12.3680555555556,0.888588717924495,0.60832537322296,1,"2018_64",64,2018
"72","2018-11-27 21:11:24 +1000",64,"Cophixalus aenigma","2018-11-27",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-11-27 06:37:48,2018-11-27 19:37:51,13.0008333333333,2018-11-27 06:37:36,2018-11-27 19:38:16,13.0111111111111,0.832248483816164,0.634322928643246,1,"2018_331",331,2018
"73","2018-12-06 20:57:52 +1000",64,"Cophixalus aenigma","2018-12-06",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-12-06 06:39:17,2018-12-06 19:43:06,13.0636111111111,2018-12-06 06:38:55,2018-12-06 19:43:37,13.0783333333333,0.0164531797062455,0.959057607323525,1,"2018_340",340,2018
"74","2018-12-06 20:51:23 +1000",1004.95001220703,"Cophixalus aenigma","2018-12-06",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-12-06 06:39:17,2018-12-06 19:43:06,13.0636111111111,2018-12-06 06:38:55,2018-12-06 19:43:37,13.0783333333333,0.0164531797062455,0.959057607323525,1,"2018_340",340,2018
"75","2018-12-06 20:50:09 +1000",857.031005859375,"Cophixalus aenigma","2018-12-06",3,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-12-06 06:39:17,2018-12-06 19:43:06,13.0636111111111,2018-12-06 06:38:55,2018-12-06 19:43:37,13.0783333333333,0.0164531797062455,0.959057607323525,1,"2018_340",340,2018
