"","capture_time_in_zone","location_accuracy","species","date","number_of_sp_calling","water_body","habitat","lga_name","state","grid_id","grid_lat","grid_lng","record_sunrise","record_sunset","record_day_length","grid_sunrise","grid_sunset","grid_day_length","fraction","phase","present","year_day","day","year","mean_min_temp","Date","month","mean_max_temp","mean_vapour","mean_rainfall","rain_3_days","rain_10_days"
"34","2018-10-14 20:21:18 +1000",64,"Cophixalus aenigma","2018-10-14",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018,8.83333333333333,2018-10-14,10,18.6900005340576,12.1533330281576,1.10000002384186,2.46666669845581,16.7000000352661
"35","2018-10-14 20:20:04 +1000",64,"Cophixalus aenigma","2018-10-14",2,"None selected","None selected","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018,8.83333333333333,2018-10-14,10,18.6900005340576,12.1533330281576,1.10000002384186,2.46666669845581,16.7000000352661
"36","2018-10-14 20:18:00 +1000",64,"Cophixalus aenigma","2018-10-14",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018,8.83333333333333,2018-10-14,10,18.6900005340576,12.1533330281576,1.10000002384186,2.46666669845581,16.7000000352661
"37","2018-10-14 20:15:46 +1000",33.9020004272461,"Cophixalus aenigma","2018-10-14",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018,8.83333333333333,2018-10-14,10,18.6900005340576,12.1533330281576,1.10000002384186,2.46666669845581,16.7000000352661
"38","2018-10-14 20:08:13 +1000",48,"Cophixalus aenigma","2018-10-14",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018,8.83333333333333,2018-10-14,10,18.6900005340576,12.1533330281576,1.10000002384186,2.46666669845581,16.7000000352661
"39","2018-10-14 19:52:01 +1000",64,"Cophixalus aenigma","2018-10-14",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018,8.83333333333333,2018-10-14,10,18.6900005340576,12.1533330281576,1.10000002384186,2.46666669845581,16.7000000352661
"40","2018-10-14 19:50:06 +1000",26.5839996337891,"Cophixalus aenigma","2018-10-14",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2018-10-14 06:53:10,2018-10-14 19:19:12,12.4338888888889,2018-10-14 06:53:06,2018-10-14 19:19:26,12.4388888888889,0.24926169313324,0.166395166229134,1,"2018_287",287,2018,8.83333333333333,2018-10-14,10,18.6900005340576,12.1533330281576,1.10000002384186,2.46666669845581,16.7000000352661
"41","2019-10-24 23:00:21 +1000",16.3549995422363,"Cophixalus aenigma","2019-10-25",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-25 06:46:23,2019-10-25 19:22:05,12.595,2019-10-25 06:46:18,2019-10-25 19:22:22,12.6011111111111,0.128307481120564,0.883390480020158,1,"2019_298",298,2019,9.28000005086263,2019-10-25,10,22.0799999237061,12.5799999237061,0,2.80000003178918,2.9666667009393
"42","2019-10-24 22:57:47 +1000",4.82399988174438,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:46:56,2019-10-24 19:21:46,12.5805555555556,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"43","2019-10-24 22:55:43 +1000",6.16400003433228,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:46:56,2019-10-24 19:21:46,12.5805555555556,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"44","2019-10-24 22:52:47 +1000",6.07399988174438,"Cophixalus aenigma","2019-10-24",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:46:56,2019-10-24 19:21:46,12.5805555555556,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"45","2019-10-24 22:51:32 +1000",20.3680000305176,"Cophixalus aenigma","2019-10-24",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:46:56,2019-10-24 19:21:46,12.5805555555556,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"46","2019-10-24 22:14:03 +1000",9.64799976348877,"Cophixalus aenigma","2019-10-24",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:46:58,2019-10-24 19:21:43,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"47","2019-10-24 22:06:57 +1000",6.25299978256226,"Cophixalus aenigma","2019-10-24",2,"Stream or creek","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:46:58,2019-10-24 19:21:43,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"48","2019-10-24 20:33:39 +1000",9.11200046539307,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:44,12.5788888888889,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"49","2019-10-24 20:31:55 +1000",6.78900003433228,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:44,12.5788888888889,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"50","2019-10-24 20:30:23 +1000",17.1520004272461,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:44,12.5788888888889,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"51","2019-10-24 18:49:23 +1000",3.97699999809265,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:45,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"52","2019-10-24 18:45:23 +1000",20.3680000305176,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:45,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"53","2019-10-24 18:39:22 +1000",6.96799993515015,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:45,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"54","2019-10-24 18:37:31 +1000",4.28800010681152,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:45,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"55","2019-10-24 18:35:37 +1000",5.3600001335144,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:45,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"56","2019-10-24 18:32:25 +1000",21.4400005340576,"Cophixalus aenigma","2019-10-24",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-24 06:47:00,2019-10-24 19:21:45,12.5791666666667,2019-10-24 06:46:52,2019-10-24 19:22:03,12.5863888888889,0.216710358527056,0.845866754328515,1,"2019_297",297,2019,9.82333342234294,2019-10-24,10,21.6233329772949,11.9099998474121,2.80000003178914,2.80000003178918,4.9666667009393
"57","2019-10-25 18:25:40 +1000",2570.7099609375,"Cophixalus aenigma","2019-10-25",2,"No visible water bodies","Natural area","Mareeba (S)","QLD",4407,-16.75,145.25,2019-10-25 06:46:27,2019-10-25 19:22:04,12.5936111111111,2019-10-25 06:46:18,2019-10-25 19:22:22,12.6011111111111,0.128307481120564,0.883390480020158,1,"2019_298",298,2019,9.28000005086263,2019-10-25,10,22.0799999237061,12.5799999237061,0,2.80000003178918,2.9666667009393
