"","capture_time_in_zone","location_accuracy","species","date","number_of_sp_calling","water_body","habitat","lga_name","state","grid_id","grid_lat","grid_lng","record_sunrise","record_sunset","record_day_length","grid_sunrise","grid_sunset","grid_day_length","fraction","phase","present","year_day","day","year","mean_min_temp","Date","month","mean_max_temp","mean_vapour","mean_rainfall","rain_3_days","rain_10_days"
"20","2018-02-15 22:46:16 +1100",6,"Litoria barringtonensis","2018-02-15",1,"Stream or creek","Rural","Coffs Harbour (C)","NSW",5468,-30.25,153.25,2018-02-15 06:28:52,2018-02-15 19:38:11,13.1552777777778,2018-02-15 06:28:01,2018-02-15 19:37:09,13.1522222222222,0.00827762974720575,0.970999592036574,1,"2018_46",46,2018,12.6850001811981,2018-02-15,2,31.4349999427795,11.2699999809265,0,0,9.10000014305115
"21","2018-02-16 00:38:26 +1100",978.651000976562,"Litoria barringtonensis","2018-02-16",1,"Stream or creek","Rural","Coffs Harbour (C)","NSW",5468,-30.25,153.25,2018-02-16 06:29:41,2018-02-16 19:37:16,13.1263888888889,2018-02-16 06:28:50,2018-02-16 19:36:15,13.1236111111111,0.000239713738790615,0.00492849071486945,1,"2018_47",47,2018,15.4974999427795,2018-02-16,2,30.039999961853,16.5049998760223,0,0,8.05000013113022
"22","2018-02-16 00:40:52 +1100",1166.32995605469,"Litoria barringtonensis","2018-02-16",1,"Stream or creek","Rural","Coffs Harbour (C)","NSW",5468,-30.25,153.25,2018-02-16 06:29:41,2018-02-16 19:37:16,13.1263888888889,2018-02-16 06:28:50,2018-02-16 19:36:15,13.1236111111111,0.000239713738790615,0.00492849071486945,1,"2018_47",47,2018,15.4974999427795,2018-02-16,2,30.039999961853,16.5049998760223,0,0,8.05000013113022
"23","2018-02-14 20:08:58 +1100",10,"Litoria barringtonensis","2018-02-14",1,"Stream or creek","Natural area","Glen Innes Severn (A)","NSW",5334,-29.25,152.25,2018-02-14 06:31:55,2018-02-14 19:40:44,13.1469444444444,2018-02-14 06:32:30,2018-02-14 19:40:44,13.1372222222222,0.0345551152495602,0.940483170094757,1,"2018_45",45,2018,15.7224998474121,2018-02-14,2,26.2549996376038,13.6849999427795,0,0,9.99999983981252
"24","2018-02-14 20:07:51 +1100",10,"Litoria barringtonensis","2018-02-14",1,"Stream or creek","Natural area","Glen Innes Severn (A)","NSW",5334,-29.25,152.25,2018-02-14 06:31:55,2018-02-14 19:40:44,13.1469444444444,2018-02-14 06:32:30,2018-02-14 19:40:44,13.1372222222222,0.0345551152495602,0.940483170094757,1,"2018_45",45,2018,15.7224998474121,2018-02-14,2,26.2549996376038,13.6849999427795,0,0,9.99999983981252
"25","2018-09-29 18:30:06 +1000",10,"Litoria barringtonensis","2018-09-29",1,"Stream or creek","Natural area","Dungog (A)","NSW",5192,-32.25,151.25,2018-09-29 05:36:19,2018-09-29 17:55:20,12.3169444444444,2018-09-29 05:37:14,2018-09-29 17:56:18,12.3177777777778,0.846919216344782,0.627959090468273,1,"2018_272",272,2018,0.142500000074506,2018-09-29,9,18.875,7.76500010490417,0,0,0.0750000011175871
"26","2018-09-29 19:09:30 +1000",5,"Litoria barringtonensis","2018-09-29",2,"Stream or creek","Natural area","Dungog (A)","NSW",5192,-32.25,151.25,2018-09-29 05:36:21,2018-09-29 17:55:21,12.3166666666667,2018-09-29 05:37:14,2018-09-29 17:56:18,12.3177777777778,0.846919216344782,0.627959090468273,1,"2018_272",272,2018,0.142500000074506,2018-09-29,9,18.875,7.76500010490417,0,0,0.0750000011175871
"27","2018-09-29 19:20:01 +1000",5,"Litoria barringtonensis","2018-09-29",1,"Stream or creek","Natural area","Dungog (A)","NSW",5192,-32.25,151.25,2018-09-29 05:36:21,2018-09-29 17:55:21,12.3166666666667,2018-09-29 05:37:14,2018-09-29 17:56:18,12.3177777777778,0.846919216344782,0.627959090468273,1,"2018_272",272,2018,0.142500000074506,2018-09-29,9,18.875,7.76500010490417,0,0,0.0750000011175871
"28","2018-09-29 19:25:26 +1000",10,"Litoria barringtonensis","2018-09-29",2,"Stream or creek","Natural area","Dungog (A)","NSW",5192,-32.25,151.25,2018-09-29 05:36:21,2018-09-29 17:55:21,12.3166666666667,2018-09-29 05:37:14,2018-09-29 17:56:18,12.3177777777778,0.846919216344782,0.627959090468273,1,"2018_272",272,2018,0.142500000074506,2018-09-29,9,18.875,7.76500010490417,0,0,0.0750000011175871
"29","2018-09-29 19:30:53 +1000",10,"Litoria barringtonensis","2018-09-29",2,"Stream or creek","Natural area","Dungog (A)","NSW",5192,-32.25,151.25,2018-09-29 05:36:21,2018-09-29 17:55:21,12.3166666666667,2018-09-29 05:37:14,2018-09-29 17:56:18,12.3177777777778,0.846919216344782,0.627959090468273,1,"2018_272",272,2018,0.142500000074506,2018-09-29,9,18.875,7.76500010490417,0,0,0.0750000011175871
"30","2018-09-29 19:30:41 +1000",10,"Litoria barringtonensis","2018-09-29",2,"Stream or creek","Natural area","Dungog (A)","NSW",5192,-32.25,151.25,2018-09-29 05:36:21,2018-09-29 17:55:21,12.3166666666667,2018-09-29 05:37:14,2018-09-29 17:56:18,12.3177777777778,0.846919216344782,0.627959090468273,1,"2018_272",272,2018,0.142500000074506,2018-09-29,9,18.875,7.76500010490417,0,0,0.0750000011175871
"31","2018-09-29 19:25:25 +1000",10,"Litoria barringtonensis","2018-09-29",2,"Stream or creek","Natural area","Dungog (A)","NSW",5192,-32.25,151.25,2018-09-29 05:36:21,2018-09-29 17:55:21,12.3166666666667,2018-09-29 05:37:14,2018-09-29 17:56:18,12.3177777777778,0.846919216344782,0.627959090468273,1,"2018_272",272,2018,0.142500000074506,2018-09-29,9,18.875,7.76500010490417,0,0,0.0750000011175871
"32","2018-11-06 00:53:09 +1100",10,"Litoria barringtonensis","2018-11-06",2,"Stream or creek","Natural area","Glen Innes Severn (A)","NSW",5334,-29.25,152.25,2018-11-06 05:54:42,2018-11-06 19:16:31,13.3636111111111,2018-11-06 05:55:20,2018-11-06 19:16:27,13.3519444444444,0.0301621879736927,0.944436535759748,1,"2018_310",310,2018,8.03000020980835,2018-11-06,11,16.1300001144409,8.49000000953674,3.14999997615814,11.4500000476837,16.7999999523163
"33","2018-11-10 20:21:44 +1100",3,"Litoria barringtonensis","2018-11-10",1,"Stream or creek","Natural area","Dungog (A)","NSW",5260,-32.25,151.75,2018-11-10 05:49:38,2018-11-10 19:26:58,13.6222222222222,2018-11-10 05:49:31,2018-11-10 19:26:53,13.6227777777778,0.0638821020368817,0.081334716374737,1,"2018_314",314,2018,2.09333332379659,2018-11-10,11,22.3733329772949,9.4466667175293,0,13.1333333849907,24.5666668489575
"34","2018-11-05 20:26:04 +1100",4.04500007629395,"Litoria barringtonensis","2018-11-05",2,"Stream or creek","Natural area","Glen Innes Severn (A)","NSW",5334,-29.25,152.25,2018-11-05 05:55:25,2018-11-05 19:15:43,13.3383333333333,2018-11-05 05:56:03,2018-11-05 19:15:40,13.3269444444444,0.0786429785246066,0.909521765024819,1,"2018_309",309,2018,10.3050000667572,2018-11-05,11,18.4300003051758,9.24500012397766,2.875,12.3999999761581,13.6499999761581
"35","2018-11-10 20:25:00 +1100",3.53299999237061,"Litoria barringtonensis","2018-11-10",1,"Stream or creek","Natural area","Dungog (A)","NSW",5260,-32.25,151.75,2018-11-10 05:49:38,2018-11-10 19:26:58,13.6222222222222,2018-11-10 05:49:31,2018-11-10 19:26:53,13.6227777777778,0.0638821020368817,0.081334716374737,1,"2018_314",314,2018,2.09333332379659,2018-11-10,11,22.3733329772949,9.4466667175293,0,13.1333333849907,24.5666668489575
"36","2018-11-12 21:35:44 +1100",96,"Litoria barringtonensis","2018-11-12",2,"Stream or creek","Natural area","Glen Innes Severn (A)","NSW",5334,-29.25,152.25,2018-11-12 05:50:54,2018-11-12 19:21:28,13.5094444444444,2018-11-12 05:51:33,2018-11-12 19:21:20,13.4963888888889,0.188833833293898,0.143092626178841,1,"2018_316",316,2018,12.7525000572205,2018-11-12,11,21.2850003242493,14.6249997615814,0.525000005960464,2.65000000596046,20.299999922514
"37","2018-11-19 21:02:24 +1100",10,"Litoria barringtonensis","2018-11-19",1,"None selected","None selected","Dungog (A)","NSW",5260,-32.25,151.75,2018-11-19 05:45:22,2018-11-19 19:35:53,13.8419444444444,2018-11-19 05:44:14,2018-11-19 19:35:10,13.8488888888889,0.805781053816975,0.354729276174832,1,"2018_323",323,2018,6.91333325703939,2018-11-19,11,25.3066673278809,12.8299999237061,0,0.100000001490116,3.83333328862989
"38","2018-11-19 20:38:05 +1100",10,"Litoria barringtonensis","2018-11-19",3,"Stream or creek","Natural area","Dungog (A)","NSW",5260,-32.25,151.75,2018-11-19 05:45:22,2018-11-19 19:35:53,13.8419444444444,2018-11-19 05:44:14,2018-11-19 19:35:10,13.8488888888889,0.805781053816975,0.354729276174832,1,"2018_323",323,2018,6.91333325703939,2018-11-19,11,25.3066673278809,12.8299999237061,0,0.100000001490116,3.83333328862989
"39","2018-11-19 20:08:38 +1100",30,"Litoria barringtonensis","2018-11-19",1,"Stream or creek","Natural area","Dungog (A)","NSW",5260,-32.25,151.75,2018-11-19 05:45:22,2018-11-19 19:35:53,13.8419444444444,2018-11-19 05:44:14,2018-11-19 19:35:10,13.8488888888889,0.805781053816975,0.354729276174832,1,"2018_323",323,2018,6.91333325703939,2018-11-19,11,25.3066673278809,12.8299999237061,0,0.100000001490116,3.83333328862989
"40","2018-11-19 20:01:27 +1100",10,"Litoria barringtonensis","2018-11-19",1,"Stream or creek","Natural area","Dungog (A)","NSW",5260,-32.25,151.75,2018-11-19 05:45:22,2018-11-19 19:35:53,13.8419444444444,2018-11-19 05:44:14,2018-11-19 19:35:10,13.8488888888889,0.805781053816975,0.354729276174832,1,"2018_323",323,2018,6.91333325703939,2018-11-19,11,25.3066673278809,12.8299999237061,0,0.100000001490116,3.83333328862989
"41","2018-11-24 20:22:31 +1100",10,"Litoria barringtonensis","2018-11-24",2,"Stream or creek","Natural area","Mid-Coast (A)","NSW",5260,-32.25,151.75,2018-11-24 05:42:57,2018-11-24 19:39:35,13.9438888888889,2018-11-24 05:42:15,2018-11-24 19:39:45,13.9583333333333,0.993426713087549,0.525835588762219,1,"2018_328",328,2018,7.11666663487752,2018-11-24,11,18.7533340454102,9.50666650136312,1.29999999205271,15.9666666587193,22.9333332479
"42","2018-11-24 20:18:56 +1100",10,"Litoria barringtonensis","2018-11-24",2,"Stream or creek","Natural area","Mid-Coast (A)","NSW",5260,-32.25,151.75,2018-11-24 05:42:57,2018-11-24 19:39:36,13.9441666666667,2018-11-24 05:42:15,2018-11-24 19:39:45,13.9583333333333,0.993426713087549,0.525835588762219,1,"2018_328",328,2018,7.11666663487752,2018-11-24,11,18.7533340454102,9.50666650136312,1.29999999205271,15.9666666587193,22.9333332479
"43","2018-11-24 20:15:55 +1100",5,"Litoria barringtonensis","2018-11-24",2,"Stream or creek","Natural area","Mid-Coast (A)","NSW",5260,-32.25,151.75,2018-11-24 05:42:57,2018-11-24 19:39:36,13.9441666666667,2018-11-24 05:42:15,2018-11-24 19:39:45,13.9583333333333,0.993426713087549,0.525835588762219,1,"2018_328",328,2018,7.11666663487752,2018-11-24,11,18.7533340454102,9.50666650136312,1.29999999205271,15.9666666587193,22.9333332479
"44","2018-11-24 20:11:31 +1100",10,"Litoria barringtonensis","2018-11-24",3,"Stream or creek","Natural area","Mid-Coast (A)","NSW",5260,-32.25,151.75,2018-11-24 05:42:57,2018-11-24 19:39:35,13.9438888888889,2018-11-24 05:42:15,2018-11-24 19:39:45,13.9583333333333,0.993426713087549,0.525835588762219,1,"2018_328",328,2018,7.11666663487752,2018-11-24,11,18.7533340454102,9.50666650136312,1.29999999205271,15.9666666587193,22.9333332479
"45","2018-12-19 21:54:28 +1100",10,"Litoria barringtonensis","2018-12-19",1,"Stream or creek","Natural area","Glen Innes Severn (A)","NSW",5334,-29.25,152.25,2018-12-19 05:47:52,2018-12-19 19:49:46,14.0316666666667,2018-12-19 05:48:43,2018-12-19 19:49:31,14.0133333333333,0.831698504510728,0.365442959737748,1,"2018_353",353,2018,12.9675002098083,2018-12-19,12,22.3150000572205,11.9975001811981,0.0500000007450581,11.3499999530613,16.4499999899417
"46","2019-01-24 20:43:34 +1100",5,"Litoria barringtonensis","2019-01-24",1,"Stream or creek","Rural","Mid-Coast (A)","NSW",5329,-31.75,152.25,2019-01-24 06:09:15,2019-01-24 19:59:18,13.8341666666667,2019-01-24 06:09:27,2019-01-24 19:58:35,13.8188888888889,0.895063389707356,0.605007331098344,1,"2019_24",24,2019,15.2733332316081,2019-01-24,1,23.7966664632161,10.7199999491374,0,2.56666668256122,2.56666668256122
"47","2019-02-23 20:24:22 +1100",5.65999984741211,"Litoria barringtonensis","2019-02-23",1,"None selected","None selected","Mid-Coast (A)","NSW",5260,-32.25,151.75,2019-02-23 06:38:34,2019-02-23 19:37:53,12.9886111111111,2019-02-23 06:38:06,2019-02-23 19:37:48,12.995,0.849937165130054,0.62661966008482,1,"2019_54",54,2019,7.89666652679443,2019-02-23,2,24.6400000254313,9.93999989827474,0,0.100000001490116,2.66666668405139
"48","2019-08-07 20:41:28 +1000",8.52818475747501,"Litoria barringtonensis","2019-08-07",2,"Stream or creek","Natural area","Bellingen (A)","NSW",5399,-30.75,152.75,2019-08-07 06:33:01,2019-08-07 17:20:02,10.7836111111111,2019-08-07 06:33:01,2019-08-07 17:19:19,10.7716666666667,0.407128897145812,0.220265534235851,1,"2019_219",219,2019,5.90499997138977,2019-08-07,8,16.3049993515015,10.0999999046326,0.100000001490116,0.100000001490116,9.10000029951334
"49","2019-08-27 10:23:57 +1000",10,"Litoria barringtonensis","2019-08-27",1,"Stream or creek","Natural area","Bellingen (A)","NSW",5399,-30.75,152.75,2019-08-27 06:13:24,2019-08-27 17:31:56,11.3088888888889,2019-08-27 06:13:14,2019-08-27 17:31:21,11.3019444444444,0.154105695805596,0.871588500035574,1,"2019_239",239,2019,1.42500001192093,2019-08-27,8,17.4949998855591,10.4449996948242,0,0.150000002235174,1.35000000521541
"50","2019-09-07 19:58:55 +1000",3,"Litoria barringtonensis","2019-09-07",2,"None selected","None selected","Coffs Harbour (C)","NSW",5468,-30.25,153.25,2019-09-07 05:58:27,2019-09-07 17:36:26,11.6330555555556,2019-09-07 05:57:50,2019-09-07 17:35:49,11.6330555555556,0.582411459021066,0.276352632153906,1,"2019_250",250,2019,5.48749995231628,2019-09-07,9,12.3199999332428,5.8549998998642,1.92499998211861,2.90000000596046,7.67499994859099
"51","2019-09-06 18:52:43 +1000",6.00090620526066,"Litoria barringtonensis","2019-09-06",2,"None selected","None selected","Mid-Coast (A)","NSW",5260,-32.25,151.75,2019-09-06 06:06:11,2019-09-06 17:40:03,11.5644444444444,2019-09-06 06:06:15,2019-09-06 17:40:04,11.5636111111111,0.475548753495195,0.242213821021383,1,"2019_249",249,2019,4.01333332061768,2019-09-06,9,21.5366668701172,6.72333335876465,0.533333341280619,0.533333341280581,1.10000001639128
"52","2019-09-18 20:43:42 +1000",8.06753548693818,"Litoria barringtonensis","2019-09-18",1,"Stream or creek","Natural area","Coffs Harbour (C)","NSW",5400,-30.25,152.75,2019-09-18 05:45:10,2019-09-18 17:42:48,11.9605555555556,2019-09-18 05:46:03,2019-09-18 17:43:39,11.96,0.870603125121797,0.617127024443624,1,"2019_261",261,2019,1.25600001811981,2019-09-18,9,21.4119998931885,10.0859998703003,0,2.89999995231631,4.23999996185302
"53","2019-09-18 21:07:32 +1000",7.31960434251645,"Litoria barringtonensis","2019-09-18",1,"Stream or creek","Natural area","Coffs Harbour (C)","NSW",5400,-30.25,152.75,2019-09-18 05:45:10,2019-09-18 17:42:48,11.9605555555556,2019-09-18 05:46:03,2019-09-18 17:43:39,11.96,0.870603125121797,0.617127024443624,1,"2019_261",261,2019,1.25600001811981,2019-09-18,9,21.4119998931885,10.0859998703003,0,2.89999995231631,4.23999996185302
"54","2019-10-04 20:18:40 +1000",10,"Litoria barringtonensis","2019-10-04",2,"Stream or creek","Natural area","Port Macquarie-Hastings (A)","NSW",5330,-31.25,152.25,2019-10-04 05:27:51,2019-10-04 17:55:31,12.4611111111111,2019-10-04 05:27:25,2019-10-04 17:54:57,12.4588888888889,0.319827188879598,0.191329379496495,1,"2019_277",277,2019,12.6099998950958,2019-10-04,10,21.3274998664856,14.4999997615814,0.250000007450581,0.250000007450581,1.32499999552965
"55","2019-10-31 20:32:49 +1100",12.3071066829788,"Litoria barringtonensis","2019-10-31",2,"Stream or creek","Natural area","Coffs Harbour (C)","NSW",5468,-30.25,153.25,2019-10-31 05:55:26,2019-10-31 19:09:38,13.2366666666667,2019-10-31 05:54:46,2019-10-31 19:08:58,13.2366666666667,0.104719459342924,0.104894510094189,1,"2019_304",304,2019,9.97000002861023,2019-10-31,10,31.1774997711182,11.5475001335144,0,0,0.225000003352761
"56","2019-10-31 20:51:12 +1100",7.7127575863329,"Litoria barringtonensis","2019-10-31",2,"Stream or creek","Natural area","Coffs Harbour (C)","NSW",5468,-30.25,153.25,2019-10-31 05:55:26,2019-10-31 19:09:38,13.2366666666667,2019-10-31 05:54:46,2019-10-31 19:08:58,13.2366666666667,0.104719459342924,0.104894510094189,1,"2019_304",304,2019,9.97000002861023,2019-10-31,10,31.1774997711182,11.5475001335144,0,0,0.225000003352761
"57","2019-10-31 20:44:54 +1100",4.75124693754509,"Litoria barringtonensis","2019-10-31",2,"Stream or creek","Natural area","Coffs Harbour (C)","NSW",5468,-30.25,153.25,2019-10-31 05:55:26,2019-10-31 19:09:38,13.2366666666667,2019-10-31 05:54:46,2019-10-31 19:08:58,13.2366666666667,0.104719459342924,0.104894510094189,1,"2019_304",304,2019,9.97000002861023,2019-10-31,10,31.1774997711182,11.5475001335144,0,0,0.225000003352761
"58","2019-12-27 20:55:46 +1100",32.0048330947235,"Litoria barringtonensis","2019-12-27",2,"None selected","None selected","Coffs Harbour (C)","NSW",5468,-30.25,153.25,2019-12-27 05:46:46,2019-12-27 19:52:08,14.0894444444444,2019-12-27 05:46:08,2019-12-27 19:51:32,14.09,0.00918222433648125,0.0305485750689607,1,"2019_361",361,2019,14.6924998760223,2019-12-27,12,34.1275005340576,15.085000038147,0,0.100000001490116,0.25000000372529
