"","capture_time_in_zone","location_accuracy","species","date","number_of_sp_calling","water_body","habitat","lga_name","state","grid_id","grid_lat","grid_lng","record_sunrise","record_sunset","record_day_length","grid_sunrise","grid_sunset","grid_day_length","fraction","phase","present","year_day","day","year","mean_min_temp","Date","month","mean_max_temp","mean_vapour","mean_rainfall","rain_3_days","rain_10_days"
"12","2018-07-26 12:39:54 +0800",5,"Crinia subinsignifera","2018-07-26",3,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-07-26 09:12:38,2018-07-26 19:29:58,10.2888888888889,2018-07-26 09:12:09,2018-07-26 19:29:10,10.2836111111111,0.970028825878126,0.444614557009852,1,"2018_207",207,2018,0.832500025629997,2018-07-26,7,7.65500009059906,10.0150001049042,2.27499997615814,74.3749998807907,187.199999630451
"13","2018-07-26 12:45:03 +0800",5,"Crinia subinsignifera","2018-07-26",3,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-07-26 09:12:38,2018-07-26 19:29:58,10.2888888888889,2018-07-26 09:12:09,2018-07-26 19:29:10,10.2836111111111,0.970028825878126,0.444614557009852,1,"2018_207",207,2018,0.832500025629997,2018-07-26,7,7.65500009059906,10.0150001049042,2.27499997615814,74.3749998807907,187.199999630451
"14","2018-07-26 17:02:31 +0800",5,"Crinia subinsignifera","2018-07-26",3,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-07-26 09:12:38,2018-07-26 19:29:58,10.2888888888889,2018-07-26 09:12:09,2018-07-26 19:29:10,10.2836111111111,0.970028825878126,0.444614557009852,1,"2018_207",207,2018,0.832500025629997,2018-07-26,7,7.65500009059906,10.0150001049042,2.27499997615814,74.3749998807907,187.199999630451
"15","2018-07-25 17:09:51 +0800",5,"Crinia subinsignifera","2018-07-25",2,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-07-25 09:13:17,2018-07-25 19:29:16,10.2663888888889,2018-07-25 09:12:48,2018-07-25 19:28:29,10.2613888888889,0.929192731613214,0.414266064616723,1,"2018_206",206,2018,1.27499997615814,2018-07-25,7,6.38250005245209,8.10250008106232,39.75,73.8999999165535,187.64999961853
"16","2018-08-04 16:55:29 +0800",5,"Crinia subinsignifera","2018-08-04",3,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-04 09:05:42,2018-08-04 19:36:22,10.5111111111111,2018-08-04 09:05:12,2018-08-04 19:35:36,10.5066666666667,0.570748607785779,0.727404186319164,1,"2018_216",216,2018,2.68500000238419,2018-08-04,8,7.80250012874603,9.67499995231628,12.9500000476837,14.2500000670552,120.575000233948
"17","2018-08-04 16:54:11 +0800",5,"Crinia subinsignifera","2018-08-04",2,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-04 09:05:42,2018-08-04 19:36:22,10.5111111111111,2018-08-04 09:05:12,2018-08-04 19:35:36,10.5066666666667,0.570748607785779,0.727404186319164,1,"2018_216",216,2018,2.68500000238419,2018-08-04,8,7.80250012874603,9.67499995231628,12.9500000476837,14.2500000670552,120.575000233948
"18","2018-08-04 16:52:54 +0800",5,"Crinia subinsignifera","2018-08-04",2,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-04 09:05:42,2018-08-04 19:36:22,10.5111111111111,2018-08-04 09:05:12,2018-08-04 19:35:36,10.5066666666667,0.570748607785779,0.727404186319164,1,"2018_216",216,2018,2.68500000238419,2018-08-04,8,7.80250012874603,9.67499995231628,12.9500000476837,14.2500000670552,120.575000233948
"19","2018-08-04 16:43:44 +0800",5,"Crinia subinsignifera","2018-08-04",2,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-04 09:05:42,2018-08-04 19:36:22,10.5111111111111,2018-08-04 09:05:12,2018-08-04 19:35:36,10.5066666666667,0.570748607785779,0.727404186319164,1,"2018_216",216,2018,2.68500000238419,2018-08-04,8,7.80250012874603,9.67499995231628,12.9500000476837,14.2500000670552,120.575000233948
"20","2018-08-04 16:42:08 +0800",5,"Crinia subinsignifera","2018-08-04",2,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-04 09:05:42,2018-08-04 19:36:22,10.5111111111111,2018-08-04 09:05:12,2018-08-04 19:35:36,10.5066666666667,0.570748607785779,0.727404186319164,1,"2018_216",216,2018,2.68500000238419,2018-08-04,8,7.80250012874603,9.67499995231628,12.9500000476837,14.2500000670552,120.575000233948
"21","2018-08-04 16:40:21 +0800",5,"Crinia subinsignifera","2018-08-04",2,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-04 09:05:42,2018-08-04 19:36:22,10.5111111111111,2018-08-04 09:05:12,2018-08-04 19:35:36,10.5066666666667,0.570748607785779,0.727404186319164,1,"2018_216",216,2018,2.68500000238419,2018-08-04,8,7.80250012874603,9.67499995231628,12.9500000476837,14.2500000670552,120.575000233948
"22","2018-08-04 16:38:02 +0800",5,"Crinia subinsignifera","2018-08-04",1,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-04 09:05:42,2018-08-04 19:36:22,10.5111111111111,2018-08-04 09:05:12,2018-08-04 19:35:36,10.5066666666667,0.570748607785779,0.727404186319164,1,"2018_216",216,2018,2.68500000238419,2018-08-04,8,7.80250012874603,9.67499995231628,12.9500000476837,14.2500000670552,120.575000233948
"23","2018-08-03 17:59:03 +0800",10,"Crinia subinsignifera","2018-08-03",2,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-03 09:06:34,2018-08-03 19:35:38,10.4844444444444,2018-08-03 09:06:04,2018-08-03 19:34:52,10.48,0.674099400208312,0.693396707743637,1,"2018_215",215,2018,1.67000004649162,2018-08-03,8,8.96500015258789,7.99000000953674,0.475000001490116,18.0250001624227,147.375000186265
"24","2018-08-03 17:34:24 +0800",10,"Crinia subinsignifera","2018-08-03",2,"Small pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-03 09:06:34,2018-08-03 19:35:38,10.4844444444444,2018-08-03 09:06:04,2018-08-03 19:34:52,10.48,0.674099400208312,0.693396707743637,1,"2018_215",215,2018,1.67000004649162,2018-08-03,8,8.96500015258789,7.99000000953674,0.475000001490116,18.0250001624227,147.375000186265
"25","2018-08-14 16:37:27 +0800",16,"Crinia subinsignifera","2018-08-14",2,"Flooded area","Other","Albany (C)","WA",631,-34.75,117.75,2018-08-14 08:51:54,2018-08-14 19:37:13,10.7552777777778,2018-08-14 08:52:13,2018-08-14 19:38:07,10.765,0.0926908944379418,0.0984732529250646,1,"2018_226",226,2018,7.43999993801117,2018-08-14,8,14.2400000095367,9.26749968528748,0.300000008195639,3.47500003501773,39.7000000141561
"26","2018-08-25 17:25:42 +0800",8,"Crinia subinsignifera","2018-08-25",3,"Flooded area","Rural","Albany (C)","WA",631,-34.75,117.75,2018-08-25 08:38:54,2018-08-25 19:45:23,11.1080555555556,2018-08-25 08:39:17,2018-08-25 19:46:12,11.1152777777778,0.978639258572326,0.453310772838022,1,"2018_237",237,2018,5.59499990940094,2018-08-25,8,14.7774999141693,8.77250003814697,0,0,17.9999999850988
"27","2018-08-10 17:12:19 +0800",5,"Crinia subinsignifera","2018-08-10",2,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-10 09:00:07,2018-08-10 19:40:43,10.6766666666667,2018-08-10 08:59:36,2018-08-10 19:39:58,10.6727777777778,0.0266008323497267,0.947851450512985,1,"2018_222",222,2018,4.23500001430511,2018-08-10,8,8.51750016212463,7.23000001907349,2.875,36.8250002861023,96.6000003293157
"28","2018-08-10 17:14:20 +0800",5,"Crinia subinsignifera","2018-08-10",2,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-10 09:00:07,2018-08-10 19:40:43,10.6766666666667,2018-08-10 08:59:36,2018-08-10 19:39:58,10.6727777777778,0.0266008323497267,0.947851450512985,1,"2018_222",222,2018,4.23500001430511,2018-08-10,8,8.51750016212463,7.23000001907349,2.875,36.8250002861023,96.6000003293157
"29","2018-08-10 17:10:08 +0800",5,"Crinia subinsignifera","2018-08-10",2,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-10 09:00:07,2018-08-10 19:40:43,10.6766666666667,2018-08-10 08:59:36,2018-08-10 19:39:58,10.6727777777778,0.0266008323497267,0.947851450512985,1,"2018_222",222,2018,4.23500001430511,2018-08-10,8,8.51750016212463,7.23000001907349,2.875,36.8250002861023,96.6000003293157
"30","2018-08-30 13:05:52 +0800",5,"Crinia subinsignifera","2018-08-30",2,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-30 08:36:58,2018-08-30 19:54:57,11.2997222222222,2018-08-30 08:36:23,2018-08-30 19:54:14,11.2975,0.88440617599036,0.610424003992719,1,"2018_242",242,2018,-3.54750001430511,2018-08-30,8,7.40749990940094,8.87249994277954,0.100000001490116,4.09999996609986,18.5249998178333
"31","2018-08-30 08:45:59 +0800",5,"Crinia subinsignifera","2018-08-30",2,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-30 08:36:57,2018-08-30 19:54:57,11.3,2018-08-30 08:36:23,2018-08-30 19:54:14,11.2975,0.88440617599036,0.610424003992719,1,"2018_242",242,2018,-3.54750001430511,2018-08-30,8,7.40749990940094,8.87249994277954,0.100000001490116,4.09999996609986,18.5249998178333
"32","2018-08-30 08:29:28 +0800",5,"Crinia subinsignifera","2018-08-30",2,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-30 08:36:57,2018-08-30 19:54:57,11.3,2018-08-30 08:36:23,2018-08-30 19:54:14,11.2975,0.88440617599036,0.610424003992719,1,"2018_242",242,2018,-3.54750001430511,2018-08-30,8,7.40749990940094,8.87249994277954,0.100000001490116,4.09999996609986,18.5249998178333
"33","2018-08-30 08:26:54 +0800",5,"Crinia subinsignifera","2018-08-30",2,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-30 08:36:57,2018-08-30 19:54:57,11.3,2018-08-30 08:36:23,2018-08-30 19:54:14,11.2975,0.88440617599036,0.610424003992719,1,"2018_242",242,2018,-3.54750001430511,2018-08-30,8,7.40749990940094,8.87249994277954,0.100000001490116,4.09999996609986,18.5249998178333
"34","2018-08-30 08:16:53 +0800",5,"Crinia subinsignifera","2018-08-30",1,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-08-30 08:36:57,2018-08-30 19:54:57,11.3,2018-08-30 08:36:23,2018-08-30 19:54:14,11.2975,0.88440617599036,0.610424003992719,1,"2018_242",242,2018,-3.54750001430511,2018-08-30,8,7.40749990940094,8.87249994277954,0.100000001490116,4.09999996609986,18.5249998178333
"35","2018-09-07 16:56:20 +0800",5,"Crinia subinsignifera","2018-09-07",3,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-09-07 08:26:15,2018-09-07 20:00:25,11.5694444444444,2018-09-07 08:25:39,2018-09-07 19:59:44,11.5680555555556,0.0966265910408378,0.899386926752115,1,"2018_250",250,2018,1.03250001370907,2018-09-07,9,9.80249977111816,8.05000007152557,42.75,54.7250000238419,87.9000002723187
"36","2018-09-06 17:39:59 +0800",5,"Crinia subinsignifera","2018-09-06",1,"Small pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-09-06 08:27:37,2018-09-06 19:59:44,11.5352777777778,2018-09-06 08:27:02,2018-09-06 19:59:03,11.5336111111111,0.177837667558178,0.861430722304841,1,"2018_249",249,2018,5.83999991416931,2018-09-06,9,8.46250009536743,7.59999990463257,7.77500009536743,11.9750000238419,49.1250002365559
"37","2018-09-06 17:38:23 +0800",5,"Crinia subinsignifera","2018-09-06",1,"Small pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-09-06 08:27:37,2018-09-06 19:59:44,11.5352777777778,2018-09-06 08:27:02,2018-09-06 19:59:03,11.5336111111111,0.177837667558178,0.861430722304841,1,"2018_249",249,2018,5.83999991416931,2018-09-06,9,8.46250009536743,7.59999990463257,7.77500009536743,11.9750000238419,49.1250002365559
"38","2018-09-05 16:25:22 +0800",5,"Crinia subinsignifera","2018-09-05",2,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-09-05 08:28:59,2018-09-05 19:59:04,11.5013888888889,2018-09-05 08:28:23,2018-09-05 19:58:22,11.4997222222222,0.276903339522181,0.823610312228335,1,"2018_248",248,2018,2.94999998807907,2018-09-05,9,8.97499990463257,10.3549997806549,4.19999992847443,4.3499999307096,44.8250001650304
"39","2018-09-15 17:48:24 +0800",5,"Crinia subinsignifera","2018-09-15",1,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-09-15 08:15:05,2018-09-15 20:05:51,11.8461111111111,2018-09-15 08:14:28,2018-09-15 20:05:11,11.8452777777778,0.306681703045889,0.186818389842088,1,"2018_258",258,2018,5.0550000667572,2018-09-15,9,6.4724999666214,6.2224999666214,7.80000019073486,19.775000333786,96.4500004518777
"40","2018-09-15 17:45:32 +0800",5,"Crinia subinsignifera","2018-09-15",1,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-09-15 08:15:05,2018-09-15 20:05:51,11.8461111111111,2018-09-15 08:14:28,2018-09-15 20:05:11,11.8452777777778,0.306681703045889,0.186818389842088,1,"2018_258",258,2018,5.0550000667572,2018-09-15,9,6.4724999666214,6.2224999666214,7.80000019073486,19.775000333786,96.4500004518777
"41","2018-09-15 17:38:03 +0800",5,"Crinia subinsignifera","2018-09-15",1,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-09-15 08:15:05,2018-09-15 20:05:50,11.8458333333333,2018-09-15 08:14:28,2018-09-15 20:05:11,11.8452777777778,0.306681703045889,0.186818389842088,1,"2018_258",258,2018,5.0550000667572,2018-09-15,9,6.4724999666214,6.2224999666214,7.80000019073486,19.775000333786,96.4500004518777
"42","2018-09-22 21:31:54 +0800",30,"Crinia subinsignifera","2018-09-22",3,"Small pond","Rural","Denmark (S)","WA",563,-34.75,117.25,2018-09-22 08:02:22,2018-09-22 20:07:50,12.0911111111111,2018-09-22 08:02:31,2018-09-22 20:07:59,12.0911111111111,0.906396304371504,0.401026892056006,1,"2018_265",265,2018,4.83500003814697,2018-09-22,9,14.5266666412354,6.84833335876465,0,0.350000008940697,15.3166666328907
"43","2018-10-07 11:00:49 +0800",5,"Crinia subinsignifera","2018-10-07",1,"Small pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-07 08:44:10,2018-10-07 21:21:24,12.6205555555556,2018-10-07 08:43:29,2018-10-07 21:20:48,12.6219444444444,0.0552338968827191,0.924484785762826,1,"2018_280",280,2018,3.32999992370605,2018-10-07,10,13.7200000286102,9.46750020980835,0,0.0750000011175871,7.84999998286366
"44","2018-10-07 10:38:01 +0800",5,"Crinia subinsignifera","2018-10-07",1,"None selected","None selected","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-07 08:44:10,2018-10-07 21:21:25,12.6208333333333,2018-10-07 08:43:29,2018-10-07 21:20:48,12.6219444444444,0.0552338968827191,0.924484785762826,1,"2018_280",280,2018,3.32999992370605,2018-10-07,10,13.7200000286102,9.46750020980835,0,0.0750000011175871,7.84999998286366
"45","2018-10-07 10:31:01 +0800",5,"Crinia subinsignifera","2018-10-07",1,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-07 08:44:10,2018-10-07 21:21:24,12.6205555555556,2018-10-07 08:43:29,2018-10-07 21:20:48,12.6219444444444,0.0552338968827191,0.924484785762826,1,"2018_280",280,2018,3.32999992370605,2018-10-07,10,13.7200000286102,9.46750020980835,0,0.0750000011175871,7.84999998286366
"46","2018-10-07 10:29:42 +0800",5,"Crinia subinsignifera","2018-10-07",1,"Flooded area","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-07 08:44:10,2018-10-07 21:21:24,12.6205555555556,2018-10-07 08:43:29,2018-10-07 21:20:48,12.6219444444444,0.0552338968827191,0.924484785762826,1,"2018_280",280,2018,3.32999992370605,2018-10-07,10,13.7200000286102,9.46750020980835,0,0.0750000011175871,7.84999998286366
"47","2018-10-05 18:02:13 +0800",5,"Crinia subinsignifera","2018-10-05",1,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-05 07:46:53,2018-10-05 20:19:54,12.5502777777778,2018-10-05 07:46:13,2018-10-05 20:19:18,12.5513888888889,0.20649797088562,0.849846372406344,1,"2018_278",278,2018,1.17750000953674,2018-10-05,10,12.0325000286102,8.99749994277954,0.0750000011175871,3.20000000111759,7.84999998286366
"48","2018-10-05 17:52:15 +0800",5,"Crinia subinsignifera","2018-10-05",1,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-05 07:46:53,2018-10-05 20:19:54,12.5502777777778,2018-10-05 07:46:13,2018-10-05 20:19:18,12.5513888888889,0.20649797088562,0.849846372406344,1,"2018_278",278,2018,1.17750000953674,2018-10-05,10,12.0325000286102,8.99749994277954,0.0750000011175871,3.20000000111759,7.84999998286366
"49","2018-10-05 15:08:41 +0800",5,"Crinia subinsignifera","2018-10-05",1,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-05 07:46:53,2018-10-05 20:19:54,12.5502777777778,2018-10-05 07:46:13,2018-10-05 20:19:18,12.5513888888889,0.20649797088562,0.849846372406344,1,"2018_278",278,2018,1.17750000953674,2018-10-05,10,12.0325000286102,8.99749994277954,0.0750000011175871,3.20000000111759,7.84999998286366
"50","2018-10-05 14:59:12 +0800",5,"Crinia subinsignifera","2018-10-05",1,"Small pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-05 07:46:53,2018-10-05 20:19:54,12.5502777777778,2018-10-05 07:46:13,2018-10-05 20:19:18,12.5513888888889,0.20649797088562,0.849846372406344,1,"2018_278",278,2018,1.17750000953674,2018-10-05,10,12.0325000286102,8.99749994277954,0.0750000011175871,3.20000000111759,7.84999998286366
"51","2018-10-11 17:47:25 +0800",100,"Crinia subinsignifera","2018-10-11",1,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-11 08:38:49,2018-10-11 21:24:28,12.7608333333333,2018-10-11 08:38:07,2018-10-11 21:23:54,12.7630555555556,0.0467904512387901,0.0694025138849018,1,"2018_284",284,2018,-0.605000004172325,2018-10-11,10,11.789999961853,7.96749985218048,0.100000001490116,7.17500001937151,10.700000025332
"52","2018-10-11 17:49:20 +0800",5,"Crinia subinsignifera","2018-10-11",1,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-11 08:38:49,2018-10-11 21:24:28,12.7608333333333,2018-10-11 08:38:07,2018-10-11 21:23:54,12.7630555555556,0.0467904512387901,0.0694025138849018,1,"2018_284",284,2018,-0.605000004172325,2018-10-11,10,11.789999961853,7.96749985218048,0.100000001490116,7.17500001937151,10.700000025332
"53","2018-10-11 17:51:53 +0800",10,"Crinia subinsignifera","2018-10-11",1,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-11 08:38:49,2018-10-11 21:24:28,12.7608333333333,2018-10-11 08:38:07,2018-10-11 21:23:54,12.7630555555556,0.0467904512387901,0.0694025138849018,1,"2018_284",284,2018,-0.605000004172325,2018-10-11,10,11.789999961853,7.96749985218048,0.100000001490116,7.17500001937151,10.700000025332
"54","2018-10-11 17:59:04 +0800",5,"Crinia subinsignifera","2018-10-11",1,"Small pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-11 08:38:49,2018-10-11 21:24:28,12.7608333333333,2018-10-11 08:38:07,2018-10-11 21:23:54,12.7630555555556,0.0467904512387901,0.0694025138849018,1,"2018_284",284,2018,-0.605000004172325,2018-10-11,10,11.789999961853,7.96749985218048,0.100000001490116,7.17500001937151,10.700000025332
"55","2018-10-17 18:20:07 +0800",5,"Crinia subinsignifera","2018-10-17",1,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-17 08:31:08,2018-10-17 21:29:18,12.9694444444444,2018-10-17 08:30:26,2018-10-17 21:28:44,12.9716666666667,0.525071694221546,0.257983916259847,1,"2018_290",290,2018,11.1375000476837,2018-10-17,10,13.8424999713898,13.6474997997284,5.14999997615814,9.87499991059303,24.7499999795109
"56","2018-10-17 18:22:18 +0800",5,"Crinia subinsignifera","2018-10-17",1,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2018-10-17 08:31:08,2018-10-17 21:29:18,12.9694444444444,2018-10-17 08:30:26,2018-10-17 21:28:44,12.9716666666667,0.525071694221546,0.257983916259847,1,"2018_290",290,2018,11.1375000476837,2018-10-17,10,13.8424999713898,13.6474997997284,5.14999997615814,9.87499991059303,24.7499999795109
"57","2018-11-07 17:25:49 +0800",65,"Crinia subinsignifera","2018-11-07",1,"Large pond","Rural","Denmark (S)","WA",563,-34.75,117.25,2018-11-07 08:04:37,2018-11-07 21:46:49,13.7033333333333,2018-11-07 08:05:16,2018-11-07 21:46:39,13.6897222222222,0.00551260675431231,0.976344700092122,1,"2018_311",311,2018,5.96666661898295,2018-11-07,11,14.3500000635783,7.62333337465922,1.80000001192093,8.15000003576279,24.8666664188107
"58","2019-05-23 15:26:15 +0800",5,"Crinia subinsignifera","2019-05-23",1,"Large pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2019-05-23 09:06:00,2019-05-23 19:17:31,10.1919444444444,2019-05-23 09:05:32,2019-05-23 19:16:44,10.1866666666667,0.821143624872866,0.638992816217404,1,"2019_143",143,2019,2.29750001430511,2019-05-23,5,10.2924997806549,9.98249983787537,0.974999994039536,20.0499996095896,39.8249997124076
"59","2019-06-12 18:47:27 +0800",5,"Crinia subinsignifera","2019-06-12",3,"Small pond","Natural area","Boyup Brook (S)","WA",496,-34.25,116.75,2019-06-12 09:17:31,2019-06-12 19:11:55,9.90666666666667,2019-06-12 09:17:04,2019-06-12 19:11:05,9.90027777777778,0.701552195312649,0.316034424809443,1,"2019_163",163,2019,5.67000007629395,2019-06-12,6,9.34250020980835,8.96000003814697,0.650000005960464,69.2249993383884,73.7999993823469
